url,label,sector,entidad,notas,campaign,domain_complexity,domain_whitelist,trusted_token_context,host_entropy,infra_risk,brand_in_path,brand_match_flag
https://yosoymas.masmovil.es/login/primer-acceso,0,teleco,masmovil,portal MasMóvil oficial,,0.8211726342448721,0,-1,2.25,0.0,0,0
https://www.ruralcentral.es/es/particulares/004-seguridad-ruralvia,0,banca,ruralcentral,sección de seguridad oficial,,0.0,1,1,-0.0,0.0,0,0
https://www.bankinter.com/empresas/,0,banca,bankinter,home bancaria oficial,,0.0,1,1,-0.0,0.0,0,0
https://www.cajaruraldeasturias.com/es/particulares/nueva-ruralvia,0,banca,cajaruraldeasturias,home bancaria oficial,,0.0,1,1,-0.0,0.0,0,0
https://www.kutxabank.es/bmweb/login,0,banca,kutxabank,login oficial clientes,,0.0,1,1,-0.0,0.0,0,0
https://www.kutxabank.es/,0,banca,kutxabank,home bancaria oficial,,0.0,1,1,-0.0,0.0,0,0
https://www.grupocajarural.es/es,0,banca,grupocajarural,home Caja Rural oficial,,0.0,1,1,-0.0,0.0,0,0
https://www.openbank.es/banca-personal,0,banca,openbank,portal Openbank oficial,,0.0,1,1,-0.0,0.0,0,0
https://www.seg-social.es/wps/portal/wss/internet/Inicio,0,publico,seg-social,portal Seguridad Social oficial,,0.0,1,1,-0.0,0.0,0,0
https://solicitudonline.abanca.com/Contratacion/es/contratacion_cuenta_clara_TdC_dinero/J,0,banca,abanca,portal contratación Abanca oficial,,0.6755884452888479,0,-1,3.1898980954642875,0.0,0,0
https://www.portalcliente.mercadona.es/,0,ecommerce,mercadona,portal Mercadona oficial,,0.8547346650820751,0,-1,3.327819531114783,0.0,0,0
https://www.zara.com/es/es/logon,0,ecommerce,zara,portal Zara oficial,,0.3417700450441065,0,-1,-0.0,0.0,0,0
https://www.netflix.com/es/loginHelp,0,streaming,netflix,soporte/login Netflix oficial,,0.0,1,1,-0.0,0.0,0,0
https://www.microsoft.com/es-es/microsoft-365/outlook/log-in,0,saas,microsoft,portal Outlook oficial,,0.0,1,1,-0.0,0.0,0,0
https://areaclientes.orange.es,0,teleco,orange,área de clientes Orange oficial,,0.0,1,1,3.0220552088742005,0.0,0,0
https://sede.agenciatributaria.gob.es,0,publico,agenciatributaria,sede electrónica Agencia Tributaria (trámites),,0.0,1,1,1.5,0.0,0,0
https://www.netflix.com/es/login,0,streaming,netflix,login Netflix oficial,,0.0,1,1,-0.0,0.0,0,0
https://www.ing.es/sobre-ing/app-movil-pc,0,banca,ing,app móvil oficial,,0.0,1,1,-0.0,0.0,0,0
https://www.ionos.es/ayuda/mi-cuenta/factura-11-ionos/consultar-mis-facturas-de-11-ionos/,0,saas,ionos,soporte IONOS oficial,,0.0,1,1,-0.0,0.0,0,0
https://www.bancsabadell.com/bsnacional/es/particulares/login/,0,banca,bancsabadell,login oficial clientes,,0.0,1,1,-0.0,0.0,0,0
https://seguridad.bankinter.com/gestion/es-es/,0,banca,bankinter,sección de seguridad Bankinter oficial,,0.0,1,1,2.94770277922009,0.0,0,0
https://caixabank-es-883f1e.ingress-erytho.easywp.com/particular-tarjetas/auth/access/clients/sms.php?verification,1,banca,caixabank,"banca | caixaBank | Verificación | free_hosting;marca_en_path;spanish_token | score=13, signals=spanish_brand:caixabank;spanish_brand:ing;spanish_token:tarjeta;spanish_token:sm | confianza=90 (ruido=10%)",,0.7909268529193807,0,-1,4.12728313431329,0.0,0,0
http://122.114.173.242:30/bancosantander.es/particulares.php,1,banca,santander,"banca | santander | Login | marca_en_path;spanish_token | score=12, signals=spanish_brand:santander;spanish_token:banco;spanish_token:particulares;spanish_m | confianza=90 (ruido=10%)",,0.0,0,-1,0.0,0.3,0,0
http://wingerdgastehuis.co.za/Bienvenido%20a%20Correos.es%20-%20El%20Portal%20Online%20de%20Correos.html,1,logistica,correos,"logistica | correos | Smishing paquete | marca_en_path;spanish_token | score=13, signals=spanish_brand:ing;spanish_brand:correos;spanish_token:portal;spanish_marker:.es; | confianza=90 (ruido=10%)",,0.9656478062902556,0,-1,0.0,0.3,0,0
http://webseguridadcuenta-9e626b.ingress-bonde.easywp.com/cuenta/eses/auth/access/clients/sms.php?error=1&verification=,1,generico,generico,"generico | generico | Verificación | free_hosting;marca_en_path;spanish_token | score=13, signals=spanish_brand:ing;spanish_token:seguridad;spanish_token:cuenta;spanish_token:sms | confianza=90 (ruido=10%)",,0.7909268529193807,0,-1,3.970840013101985,0.3,0,0
https://www.mobile.kinman.com/.well-known/acme-challenge/xb3rlin-finalcorreos/pagomente/pagomente/recibir_paquete.php,1,logistica,correos,"logistica | correos | Pago | marca_en_path;spanish_token | score=13, signals=spanish_brand:correos;spanish_token:pago;spanish_token:paquete;spanish_token:rec | confianza=90 (ruido=10%)",,0.744200739377954,0,-1,2.6416041678685938,0.0,0,0
https://wififpt.com.vn/es/bankia.es/es/acceso-clientes/acceso-clientes/es/loading.php?link=info,1,banca,bankia,"banca | bankia | Login | marca_en_path;spanish_token | score=13, signals=spanish_brand:ing;spanish_token:cliente;spanish_token:clientes;spanish_token:acc | confianza=90 (ruido=10%)",,0.775642725089244,0,-1,0.0,0.0,0,0
https://web-5.builderallwppro.com/necorreos/vv/cors/pagomente/recibir_paquete.php,1,logistica,correos,"logistica | correos | Pago | marca_en_path;spanish_token | score=13, signals=spanish_brand:correos;spanish_token:pago;spanish_token:paquete;spanish_token:rec | confianza=90 (ruido=10%)",,0.9449304983740696,0,-1,2.321928094887362,0.0,0,0
https://suponsoro22-ba9799.ingress-daribow.ewp.live/acceesoo/acceso/es/clients/login.php,1,generico,generico,"generico | generico | Login | free_hosting;marca_en_path;spanish_token | score=13, signals=spanish_brand:ing;spanish_token:acceso;spanish_token:login;brand_and_spanish_tok | confianza=90 (ruido=10%)",,0.3497743576990352,0,-1,3.907734270742486,0.0,0,0
https://suponsoo22-ba6aa2.ingress-florina.ewp.live/accesooo/acceso/es/clients/login.php,1,generico,generico,"generico | generico | Login | free_hosting;marca_en_path;spanish_token | score=13, signals=spanish_brand:ing;spanish_token:acceso;spanish_token:login;brand_and_spanish_tok | confianza=90 (ruido=10%)",,0.3497743576990352,0,-1,3.765319531114783,0.0,0,0
https://supoertas22-bb468f.ingress-bonde.ewp.live/acceso/acceso/es/clients/login.php?verification,1,generico,generico,"generico | generico | Verificación | free_hosting;marca_en_path;spanish_token | score=13, signals=spanish_brand:ing;spanish_token:acceso;spanish_token:login;brand_and_spanish_tok | confianza=90 (ruido=10%)",,0.3497743576990352,0,-1,4.0667842134731025,0.0,0,0
https://supanort22-baa4c7.ingress-erytho.ewp.live/aaccesoo/acceso/es/clients/login.php,1,generico,generico,"generico | generico | Login | free_hosting;marca_en_path;spanish_token | score=13, signals=spanish_brand:ing;spanish_token:acceso;spanish_token:login;brand_and_spanish_tok | confianza=90 (ruido=10%)",,0.3497743576990352,0,-1,4.106949132758152,0.0,0,0
https://sncrly-bbva.xyz/bbva/area_cliente/smsconfirmacionerreur.html,1,banca,bbva,"banca | bbva | Confirmación | marca_en_path;spanish_token | score=13, signals=spanish_brand:bbva;spanish_token:cliente;spanish_token:confirmacion;spanish_toke | confianza=90 (ruido=10%)",,0.9181007027038574,0,-1,0.0,0.0,0,0
https://sistemaactivada-bb172f.ingress-earth.ewp.live/cuenta/home/particulares.php,1,generico,generico,"banca | generico | Login | free_hosting;marca_en_path;spanish_token | score=13, signals=spanish_brand:ing;spanish_token:cuenta;spanish_token:particulares;brand_and_span | confianza=90 (ruido=10%)",,0.3497743576990352,0,-1,3.990017217489903,0.0,0,0
https://servicio-cliente-st-b9fc89.ingress-baronn.ewp.live/santapage1edite/login.php,1,banca,santander,"banca | santander | Login | free_hosting;marca_en_path;spanish_token | score=13, signals=spanish_brand:ing;spanish_token:cliente;spanish_token:login;brand_and_spanish_to | confianza=90 (ruido=10%)",,0.3497743576990352,0,-1,3.8841837197791893,0.0,0,0
https://portalxciaxaparticularesloc16-b3cb76.ingress-florina.ewp.live/m8/home,1,banca,caixabank,"banca | caixabank | Login | free_hosting;marca_en_path;spanish_token | score=13, signals=spanish_brand:ing;spanish_token:portal;spanish_token:particulares;brand_and_span | confianza=90 (ruido=10%)",,0.3497743576990352,0,-1,4.169892195244227,0.0,0,0
https://personal-santanders-pago-movil-es-app-subscriptions.codeanyapp.com/santaaa/iniciar.php,1,banca,santander,"banca | santander | Pago | marca_en_path;spanish_token | score=13, signals=spanish_brand:santander;spanish_token:pago;spanish_token:movil;spanish_hosting:c | confianza=90 (ruido=10%)",,0.8666450712120792,0,-1,3.855852735812786,0.0,0,0
https://bancosantander-es-online.preview-domain.com/xx/santa_presi/login,1,banca,santander,"banca | santander | Login | marca_en_path;spanish_token | score=13, signals=spanish_brand:santander;spanish_token:login;spanish_token:banco;spanish_hosting: | confianza=90 (ruido=10%)",,0.9681591317963909,0,-1,3.4549868557726664,0.0,0,0
https://particulares-es-b965d0.ingress-comporellon.ewp.live/es-parti/clients/login.php,1,generico,generico,"generico | generico | Login | free_hosting;marca_en_path;spanish_token | score=13, signals=spanish_brand:ing;spanish_token:login;spanish_token:particulares;brand_and_spani | confianza=90 (ruido=10%)",,0.3497743576990352,0,-1,4.180365114215879,0.0,0,0
https://particulares-es-1-bd5e31.ingress-daribow.ewp.live/particulares/clients/login.php?f2828d9d,1,generico,generico,"generico | generico | Login | free_hosting;marca_en_path;spanish_token | score=13, signals=spanish_brand:ing;spanish_token:login;spanish_token:particulares;brand_and_spani | confianza=90 (ruido=10%)",,0.3497743576990352,0,-1,4.067202859776942,0.0,0,0
https://particulares-bancosantander-es.preview-domain.com/xx/santa_presi,1,banca,santander,"banca | santander | Login | marca_en_path;spanish_token | score=13, signals=spanish_brand:santander;spanish_token:banco;spanish_token:particulares;spanish_h | confianza=90 (ruido=10%)",,0.9681591317963909,0,-1,3.685917579505496,0.0,0,0
https://particulares-bancosantander-es-beyogal852715907.codeanyapp.com/es/index.php,1,banca,santander,"banca | santander | Login | marca_en_path;spanish_token | score=13, signals=spanish_brand:santander;spanish_token:banco;spanish_token:particulares;spanish_h | confianza=90 (ruido=10%)",,0.8666450712120792,0,-1,4.351837255656769,0.0,0,0
https://particulares-bancosantander.codeanyapp.com/zepek/iniciar.php,1,banca,santander,"banca | santander | Login | marca_en_path;spanish_token | score=13, signals=spanish_brand:santander;spanish_token:banco;spanish_token:particulares;spanish_h | confianza=90 (ruido=10%)",,0.8666450712120792,0,-1,3.676390632579626,0.0,0,0
https://nowsantaempresas-bc7376.ingress-comporellon.ewp.live/sant/actualizacion/home/particulares.php,1,banca,santander,"banca | santander | Login | free_hosting;marca_en_path;spanish_token | score=13, signals=spanish_brand:ing;spanish_token:actualizacion;spanish_token:particulares;brand_a | confianza=90 (ruido=10%)",,0.3497743576990352,0,-1,4.032331339951052,0.0,0,0
https://loikolaka-1.builderallwppro.com/correosi/vv/cors/pagomente/recibir_paquete.php,1,logistica,correos,"logistica | correos | Pago | marca_en_path;spanish_token | score=13, signals=spanish_brand:correos;spanish_token:pago;spanish_token:paquete;spanish_token:rec | confianza=90 (ruido=10%)",,0.9449304983740696,0,-1,2.7321588913645702,0.0,0,0
https://informacion-cliente-spainespain34122306.codeanyapp.com/cr/ss/corr/billing.php,1,generico,generico,"generico | generico | Login | marca_en_path;spanish_token | score=13, signals=spanish_brand:ing;spanish_token:cliente;spanish_token:forma;spanish_hosting:code | confianza=90 (ruido=10%)",,0.8666450712120792,0,-1,4.087221296985311,0.0,0,0
http://seur.mispaquete.com/app/recibir/envio-online2/templates/cc.php,1,logistica,seur,"logistica | seur | Smishing paquete | marca_en_path;spanish_token | score=13, signals=spanish_brand:seur;spanish_token:envio;spanish_token:paquete;spanish_token:recib | confianza=90 (ruido=10%)",,0.8917325403631488,0,-1,2.0,0.3,0,0
https://eniar-codigos-postales-oficinas-user565.codeanyapp.com/spain/correos/auth,1,logistica,correos,"logistica | correos | Verificación | marca_en_path;spanish_token | score=13, signals=spanish_brand:correos;spanish_token:oficina;spanish_token:codigo;spanish_hosting | confianza=90 (ruido=10%)",,0.8666450712120792,0,-1,3.9233659245349726,0.0,0,0
https://cuentas.170-64-148-61.cprapid.com/app/bbva_light,1,banca,bbva,"banca | bbva | Login | marca_en_path;spanish_token | score=13, signals=spanish_brand:bbva;spanish_token:cuenta;spanish_token:cuentas;spanish_hosting:cp | confianza=90 (ruido=10%)",,0.7904100072913001,0,-1,3.6464393446710157,0.0,0,0
http://dinamicaenlineatusucursal.com/verificacion/estado/ingreso/proceso/estimado/sucarsal,1,generico,generico,"banca | generico | Verificación | marca_en_path;spanish_token | score=12, signals=spanish_brand:ing;spanish_token:verificacion;spanish_token:verificacion;brand_an | confianza=90 (ruido=10%)",,0.9578700932693496,0,-1,0.0,0.3,0,0
https://cuentas.15-237-142-160.cprapid.com/bbva_light,1,banca,bbva,"banca | bbva | Login | marca_en_path;spanish_token | score=13, signals=spanish_brand:bbva;spanish_token:cuenta;spanish_token:cuentas;spanish_hosting:cp | confianza=90 (ruido=10%)",,0.7904100072913001,0,-1,3.8442328987631917,0.0,0,0
http://envios-sinotrans-correos.com/seguimiento/pagomentaes/recibir_paquete.php,1,logistica,correos,"logistica | correos | Pago | marca_en_path;spanish_token | score=12, signals=spanish_brand:correos;spanish_token:pago;spanish_token:envio;spanish_token:paque | confianza=90 (ruido=10%)",,0.9388629667789038,0,-1,0.0,0.3,0,0
http://ing-banco.es.swtest.ru/ing/ing/sms_code_error.php,1,banca,ing,"banca | ing | Login | marca_en_path;spanish_token | score=12, signals=spanish_brand:ing;spanish_token:banco;spanish_token:sms;spanish_marker:.es;brand | confianza=90 (ruido=10%)",,0.3849978428770919,0,-1,3.2776134368191157,0.3,0,0
https://am-coaching.salamander.dev/caixa/vbv/home/forma.html,1,banca,caixabank,"banca | caixaBank | Login | marca_en_path;spanish_token | score=14, signals=spanish_brand:ing;spanish_token:forma;brand_and_spanish_token_boost;path_verific | confianza=90 (ruido=10%)",,0.8570202641334448,0,-1,3.095795255000934,0.0,0,0
https://bancosantander-firma-es-account-activation-yakuzablyat101350359.codeanyapp.com/online1/particulares/home.php?web=succes&local=_&id=76276442,1,banca,santander,"banca | santander | Login | marca_en_path;spanish_token | score=14, signals=spanish_brand:santander;spanish_token:banco;spanish_token:particulares;spanish_t | confianza=90 (ruido=10%)",,0.8666450712120792,0,-1,4.301756473079107,0.0,0,0
https://bbva.es.id8261.info/usuario,1,banca,bbva,"banca | bbva | Login | marca_en_path;spanish_token | score=14, signals=spanish_brand:bbva;spanish_token:usuario;spanish_marker:.es;brand_and_spanish_to | confianza=90 (ruido=10%)",,0.7990371914931991,0,-1,2.2516291673878226,0.0,0,0
https://bobo-bc1ece.ingress-erytho.ewp.live/santander/manage/index.html?view=login&appldkey=fcd00c0656cc490&country=ee,1,banca,santander,"banca | santander | Login | free_hosting;marca_en_path;spanish_token | score=14, signals=spanish_brand:santander;spanish_brand:ing;spanish_token:login;brand_and_spanish_ | confianza=90 (ruido=10%)",,0.3497743576990352,0,-1,3.623465189601647,0.0,0,0
https://invetsofia-b96935.ingress-earth.ewp.live/produits/santander/clients/login.php?%22santander%22,1,banca,santander,"banca | santander | Login | free_hosting;marca_en_path;spanish_token | score=14, signals=spanish_brand:santander;spanish_brand:ing;spanish_token:login;brand_and_spanish_ | confianza=90 (ruido=10%)",,0.3497743576990352,0,-1,4.031401845392172,0.0,0,0
https://oldoone-ba3214.ingress-comporellon.ewp.live/service/santander/particulares.php,1,banca,santander,"banca | santander | Login | free_hosting;marca_en_path;spanish_token | score=14, signals=spanish_brand:santander;spanish_brand:ing;spanish_token:particulares;brand_and_s | confianza=90 (ruido=10%)",,0.3497743576990352,0,-1,3.9603202553942918,0.0,0,0
https://particularhomeweblogicsession-b1032f.ingress-baronn.ewp.live/caix/lacaixa/home/espera2.html,1,banca,caixabank,"banca | caixabank | Login | free_hosting;marca_en_path;spanish_token | score=14, signals=spanish_brand:ing;spanish_token:espera;brand_and_spanish_token_boost;path_verifi | confianza=90 (ruido=10%)",,0.3497743576990352,0,-1,4.26146788019945,0.0,0,0
https://public-2-a27a5b.ingress-florina.ewp.live/info/caixa-vbvfinal/home/espera.html,1,banca,caixabank,"banca | caixabank | Login | free_hosting;marca_en_path;spanish_token | score=14, signals=spanish_brand:ing;spanish_token:espera;brand_and_spanish_token_boost;path_verifi | confianza=90 (ruido=10%)",,0.3497743576990352,0,-1,4.031401845392172,0.0,0,0
https://santasp-b96842.ingress-earth.ewp.live/ex%20+%20my%20info/corex/auth/erreur-sms.php,1,banca,santander,"banca | santander | Login | free_hosting;marca_en_path;spanish_token | score=14, signals=spanish_brand:ing;spanish_token:sms;brand_and_spanish_token_boost;path_verificat | confianza=90 (ruido=10%)",,0.3497743576990352,0,-1,3.9121138909722286,0.0,0,0
https://service-2-a0ec7f.ingress-erytho.ewp.live/santander%20(4)/clients/login.php,1,banca,santander,"banca | santander | Login | free_hosting;marca_en_path;spanish_token | score=14, signals=spanish_brand:santander;spanish_brand:ing;spanish_token:login;brand_and_spanish_ | confianza=90 (ruido=10%)",,0.3497743576990352,0,-1,3.9110804962442782,0.0,0,0
https://wordpress-916397-3181167.cloudwaysapps.com/bbva.es/bbva.es/cuenta/area_cliente,1,banca,bbva,"banca | bbva | Login | marca_en_path;spanish_token | score=14, signals=spanish_brand:bbva;spanish_token:cliente;spanish_token:cuenta;spanish_marker:.es | confianza=90 (ruido=10%)",,0.9277900272097116,0,-1,3.668295834054489,0.0,0,0
https://www.webspaceguy.com/knjh68515/caixabank.es3/a/-cuenta/index.html?info_selecteur_web.html?loginaccess=op=c&url&request_locale=fr_fr&lpolbreseterrorcounter=20&c55ad10873e7ca17e58cda24c3bf2b0d,1,banca,caixabank,"banca | caixabank | Login | marca_en_path;spanish_token | score=14, signals=spanish_brand:caixabank;spanish_token:login;spanish_token:cuenta;spanish_marker: | confianza=90 (ruido=10%)",,0.9181007027038574,0,-1,-0.0,0.0,0,0
http://044088d.wcomhost.com/www.santanader.es/banco/particulier/santander/santa,1,banca,santander,"banca | santander | Login | marca_en_path;spanish_token | score=13, signals=spanish_brand:santander;spanish_token:banco;spanish_marker:.es;brand_and_spanish | confianza=90 (ruido=10%)",,0.8290398888580687,0,-1,1.9502120649147467,0.3,0,0
http://bbvaspaing.temp.swtest.ru/bbva21/bbva/area_cliente/smsconfirmacion.html,1,banca,bbva,"banca | bbva | Confirmación | marca_en_path;spanish_token | score=13, signals=spanish_brand:bbva;spanish_brand:ing;spanish_token:cliente;spanish_token:confirm | confianza=90 (ruido=10%)",,0.3849978428770919,0,-1,3.3787834934861753,0.3,0,0
http://loc2.caixabank.es.ay-min.az/gpeticiones;weblogicsession/lacaixa/home/codigo.html,1,banca,caixabank,"banca | caixabank | Verificación | marca_en_path;spanish_token | score=13, signals=spanish_brand:caixabank;spanish_token:codigo;spanish_marker:.es;brand_and_spanis | confianza=90 (ruido=10%)",,0.43939926960630044,0,-1,3.456564762130954,0.3,0,0
http://loc4.caixabank.es.gpeticiones.weblogicsession.ay-min.az/lacaixa/home/codigo.html,1,banca,caixabank,"banca | caixabank | Verificación | marca_en_path;spanish_token | score=13, signals=spanish_brand:caixabank;spanish_token:codigo;spanish_marker:.es;brand_and_spanis | confianza=90 (ruido=10%)",,0.43939926960630044,0,-1,3.7395350185781475,0.3,0,0
http://loveysplace.com/ingdirect.es/02298/sms.html,1,banca,ing,"banca | ing | Login | marca_en_path;spanish_token | score=13, signals=spanish_brand:ing;spanish_token:sms;spanish_marker:.es;brand_and_spanish_token_b | confianza=90 (ruido=10%)",,0.8958674083801587,0,-1,0.0,0.3,0,0
https://064f211.wcomhost.com/caixanew/CaixaBank/particular/GPeticionesPN/Es/home/Espera.html,1,banca,caixabank,"banca | caixaBank | Login | marca_en_path;spanish_token | score=13, signals=spanish_brand:caixabank;spanish_token:espera;brand_and_spanish_token_boost;brand | confianza=90 (ruido=10%)",,0.8290398888580687,0,-1,2.521640636343318,0.0,0,0
https://0674b9c.wcomhost.com/CaixaBank/particular/GPeticionesPN/Es/home/Espera.html,1,banca,caixabank,"banca | caixaBank | Login | marca_en_path;spanish_token | score=13, signals=spanish_brand:caixabank;spanish_token:espera;brand_and_spanish_token_boost;brand | confianza=90 (ruido=10%)",,0.8290398888580687,0,-1,2.8073549220576037,0.0,0,0
https://anularpagosbc.replit.app/mua/waiting/scis/j6unvhzsitlyrxstpnfun4tssjgejkn7dldp6fxsjfxo/3d/no-back-button,1,generico,generico,"banca | generico | Pago | free_hosting;kit_3dsecure;marca_en_path;spanish_token | score=13, signals=spanish_brand:ing;spanish_token:pago;spanish_token:pagos;brand_and_spanish_token, TLD .app | confianza=90 (ruido=10%)",,0.7909268529193807,0,-1,3.334679141051595,0.0,0,0
https://banco.online.bbva.146-70-81-49.cprapid.com/bbva-movil/es/index.php,1,banca,bbva,"banca | bbva | Login | marca_en_path;spanish_token | score=13, signals=spanish_brand:bbva;spanish_token:banco;spanish_token:movil;spanish_hosting:cprap | confianza=90 (ruido=10%)",,0.7904100072913001,0,-1,3.930270372293453,0.0,0,0
https://bancosantander.es.hotelparadis.es/aviso/03a253e1ba5bba8/login.php?signin,1,banca,santander,"banca | santander | Login | marca_en_path;spanish_token | score=13, signals=spanish_brand:santander;spanish_token:login;spanish_token:aviso;spanish_token:ba | confianza=90 (ruido=10%)",,0.9350059053358684,0,-1,3.1556390622295662,0.0,0,0
http://nuevaentrega-b527a7.ingress-earth.ewp.live/amazon,1,logistica,amazon,"logistica | amazon | Login | free_hosting;marca_en_path;spanish_token | score=12, signals=spanish_brand:ing;spanish_token:entrega;brand_and_spanish_token_boost;brand_in_s | confianza=90 (ruido=10%)",,0.3497743576990352,0,-1,3.777518266288633,0.3,0,0
http://ngievsm.beget.tech/icl/ingbanco.es/ing_n/4c95e/code/num/confirmacionmovil.php,1,banca,ing,"banca | ing | Confirmación | marca_en_path;spanish_token | score=12, signals=spanish_brand:ing;spanish_token:confirmacion;spanish_token:banco;spanish_token:m | confianza=90 (ruido=10%)",,0.6954916219218162,0,-1,2.8073549220576037,0.3,0,0
http://mooneygroup-it.builderallwppro.com/correos/recibir_paquete.php,1,logistica,correos,"logsitica | correos | Smishing paquete | marca_en_path;spanish_token | score=12, signals=spanish_brand:correos;spanish_token:paquete;spanish_token:recibir;brand_and_span | confianza=90 (ruido=10%)",,0.9449304983740696,0,-1,3.4677201004744993,0.3,0,0
http://magento-421793-1325519.cloudwaysapps.com/ing%20-%20banco%20online%20sin%20comisiones12/sms.html,1,banca,ing,"banca | ing | Login | marca_en_path;spanish_token | score=12, signals=spanish_brand:ing;spanish_token:banco;spanish_token:sms;brand_and_spanish_token_ | confianza=90 (ruido=10%)",,0.9277900272097116,0,-1,3.788754913993503,0.3,0,0
http://kiddofeedo.com/vip/images/gruposantander/home/sms_codigo,1,banca,santander,"banca | santander | Verificación | marca_en_path;spanish_token | score=12, signals=spanish_brand:santander;spanish_token:codigo;spanish_token:sms;brand_and_spanish | confianza=90 (ruido=10%)",,0.8044626039778154,0,-1,0.0,0.3,0,0
http://go.vpscairo.com/vpscairo_files/core/ess/bienvenido%20a%20correos.es%20-%20el%20portal%20online%20de%20correos.html,1,logistica,correos,"logistica | correos | Smishing paquete | marca_en_path;spanish_token | score=12, signals=spanish_brand:correos;spanish_token:portal;spanish_marker:.es;brand_and_spanish_ | confianza=90 (ruido=10%)",,0.8614263981872441,0,-1,1.0,0.3,0,0
https://cuenta-informacion-bcbeaf.ingress-daribow.ewp.live/ing/ing/coo.php,1,banca,ing,"banca | ing | Login | free_hosting;marca_en_path;spanish_token | score=13, signals=spanish_brand:ing;spanish_token:cuenta;spanish_token:forma;brand_and_spanish_tok | confianza=90 (ruido=10%)",,0.3497743576990352,0,-1,3.908694969562842,0.0,0,0
https://cuentainformacion-b8eb22.ingress-comporellon.ewp.live/express/corexbt/auth/billing.php,1,generico,generico,"generico | generico | Login | free_hosting;marca_en_path;spanish_token | score=13, signals=spanish_brand:ing;spanish_token:cuenta;spanish_token:forma;brand_and_spanish_tok | confianza=90 (ruido=10%)",,0.3497743576990352,0,-1,4.04291723248433,0.0,0,0
https://correospaquette-bcfe8c.ingress-florina.ewp.live/pagomente_spain,1,logistica,correos,"logistica | correos | Pago | free_hosting;marca_en_path;spanish_token | score=13, signals=spanish_brand:ing;spanish_brand:correos;spanish_token:pago;brand_and_spanish_tok | confianza=90 (ruido=10%)",,0.3497743576990352,0,-1,3.969607339117404,0.0,0,0
https://correosespana-b4c727.ingress-earth.ewp.live/auth/erreur-sms.php,1,logistica,correos,"logistica | correos | Smishing paquete | free_hosting;marca_en_path;spanish_token | score=15, signals=spanish_brand:ing;spanish_brand:correos;spanish_token:sms;brand_and_spanish_toke | confianza=90 (ruido=10%)",,0.3497743576990352,0,-1,3.8700035889898636,0.0,0,0
https://correos-b69ce7.ingress-daribow.ewp.live/correos.spania/correos/coress/coress/manage/sms/sms2.html,1,logistica,correos,"logistica | correos | Smishing paquete | free_hosting;marca_en_path;spanish_token | score=15, signals=spanish_brand:ing;spanish_brand:correos;spanish_token:sms;brand_and_spanish_toke | confianza=90 (ruido=10%)",,0.3497743576990352,0,-1,3.814371943179627,0.0,0,0
https://co-bccd2c.ingress-bonde.ewp.live/po/home/recibir_paquete.php,1,generico,generico,"logistica | generico | Smishing paquete | free_hosting;marca_en_path;spanish_token | score=15, signals=spanish_brand:ing;spanish_token:paquete;spanish_token:recibir;brand_and_spanish_ | confianza=90 (ruido=10%)",,0.3497743576990352,0,-1,3.4594316186372973,0.0,0,0
http://correos-spain.tempurl.host/es/recibir_paquete.php,1,logistica,correos,"logistica | correos | Smishing paquete | marca_en_path;spanish_token | score=15, signals=spanish_brand:correos;spanish_token:paquete;spanish_token:recibir;spanish_hostin | confianza=90 (ruido=10%)",,0.8365605609609653,0,-1,3.238901256602631,0.3,0,0
http://correos-esxpress.tempurl.host/correos-esxpress.tempurl.host/es/recibir_paquete.php,1,logistica,correos,"logustuca | correos | Smishing paquete | marca_en_path;spanish_token | score=15, signals=spanish_brand:correos;spanish_token:paquete;spanish_token:recibir;spanish_hostin | confianza=90 (ruido=10%)",,0.8365605609609653,0,-1,2.7806390622295662,0.3,0,0
http://www.paqueteseur.info/Correos/Seleccione_medio_de_pago_codigo.php,1,logistica,seur,"logistica | seur | Pago | marca_en_path;spanish_token | score=16, signals=spanish_brand:correos;spanish_brand:seur;spanish_token:pago;spanish_token:paquet | confianza=90 (ruido=10%)",,0.8720269301418854,0,-1,-0.0,0.3,0,0
https://site73-bd0bf7.ingress-erytho.ewp.live/867524/pagomente/recibir_paquete.php,1,logistica,correos,"logistica | correos | Pago | free_hosting;marca_en_path;spanish_token | score=16, signals=spanish_brand:ing;spanish_token:pago;spanish_token:paquete;spanish_token:recibir | confianza=90 (ruido=10%)",,0.3497743576990352,0,-1,3.9582291686698783,0.0,0,0
https://recibir-paquete-da9943.ingress-erytho.ewp.live/correos,1,logistica,correos,"logistica | correos | Smishing paquete | free_hosting;marca_en_path;spanish_token | score=16, signals=spanish_brand:ing;spanish_brand:correos;spanish_token:paquete;spanish_token:reci | confianza=90 (ruido=10%)",,0.3497743576990352,0,-1,4.138830127032208,0.0,0,0
https://espaserv-bc31cb.ingress-erytho.ewp.live/spain/pagomente/recibir_paquete.php,1,logistica,correos,"logistica | correos | Pago | free_hosting;marca_en_path;spanish_token | score=16, signals=spanish_brand:ing;spanish_token:pago;spanish_token:paquete;spanish_token:recibir | confianza=90 (ruido=10%)",,0.3497743576990352,0,-1,3.9353986674667625,0.0,0,0
