url,score_total,signals_detected,timestamp,scoring_version,is_ing_brand,reason_ing,signals_ing,foreign_flag,compromised_host_es,tld,spanish_brand_detected,spanish_token_count,es_signal_strong
https://acesso-contabanking-tk.umbler.net/inico/atualizacao/cadastro/santander/way/chrome2018/atualiza.php,5,spanish_brand:santander;spanish_brand:ing;brand_plus_spanish_token;brand_in_subdomain;brand_global_tld_boost;pt_kw:acesso,2025-10-10T16:59:10.781436,v1 (v2.6 interna),False,not_brand,,False,False,net,True,0,True
https://acesso-contabanking-tk.umbler.net/inico/atualizacao/cadastro/santander/way/Chrome2018/atualiza.php,5,spanish_brand:santander;spanish_brand:ing;brand_plus_spanish_token;brand_in_subdomain;brand_global_tld_boost;pt_kw:acesso,2025-10-10T16:59:10.781436,v1 (v2.6 interna),False,not_brand,,False,False,net,True,0,True
https://actualizaciones.bbvac0oib.altn1.ntcshmx.one,5,spanish_brand:bbva;brand_plus_spanish_token;brand_in_subdomain,2025-10-10T16:59:10.781436,v1 (v2.6 interna),False,not_brand,,False,False,one,True,0,True
https://actualizaciones.bbvac0pt.altn1.ntcshmx.one,5,spanish_brand:bbva;brand_plus_spanish_token;brand_in_subdomain,2025-10-10T16:59:10.781436,v1 (v2.6 interna),False,not_brand,,False,False,one,True,0,True
https://actualizaciones.bbvajn.altn1.ntcshmx.one/?id_jibbrs=fo-61525,5,spanish_brand:bbva;brand_plus_spanish_token;brand_in_subdomain,2025-10-10T16:59:10.781436,v1 (v2.6 interna),False,not_brand,,False,False,one,True,0,True
https://actualizaciones.bbvajn.altn1.ntcshmx.one/?id_JIBBRS=FO-61525,5,spanish_brand:bbva;brand_plus_spanish_token;brand_in_subdomain,2025-10-10T16:59:10.781436,v1 (v2.6 interna),False,not_brand,,False,False,one,True,0,True
https://actualizaciones.bbvajn.altn1.ntcshmx.one/mexiconetblg/servlet/home,5,spanish_brand:bbva;brand_plus_spanish_token;brand_in_subdomain,2025-10-10T16:59:10.781436,v1 (v2.6 interna),False,not_brand,,False,False,one,True,0,True
https://actualizaciones.bbvajn.altn1.ntcshmx.one/mexiconetblg/servlet/Home,5,spanish_brand:bbva;brand_plus_spanish_token;brand_in_subdomain,2025-10-10T16:59:10.781436,v1 (v2.6 interna),False,not_brand,,False,False,one,True,0,True
https://actualizaciones.bbvapt.altn1.ntcshmx.one,5,spanish_brand:bbva;brand_plus_spanish_token;brand_in_subdomain,2025-10-10T16:59:10.781436,v1 (v2.6 interna),False,not_brand,,False,False,one,True,0,True
https://amgmarketing.org/correos/pagomentee/pagomente/recibir_paquete.php,6,has_kw:pago;spanish_brand:ing;spanish_brand:correos;brand_plus_spanish_token;brand_global_tld_boost,2025-10-10T16:59:10.781436,v1 (v2.6 interna),False,not_brand,,False,False,org,True,2,True
https://amgmarketing.org/correos/pagomentee/pagomente/Recibir_paquete.php,6,has_kw:pago;spanish_brand:ing;spanish_brand:correos;brand_plus_spanish_token;brand_global_tld_boost,2025-10-10T16:59:10.781436,v1 (v2.6 interna),False,not_brand,,False,False,org,True,2,True
http://santa-dns-army-b85505.ingress-erytho.ewp.live/areasantander/home,6,spanish_brand:santander;spanish_brand:ing;brand_plus_spanish_token;brand_in_subdomain,2025-10-10T16:59:10.781436,v1 (v2.6 interna),False,not_brand,,False,False,live,True,0,True
http://santander8.temp.swtest.ru/home,5,spanish_brand:santander;brand_plus_spanish_token;brand_in_subdomain,2025-10-10T16:59:10.781436,v1 (v2.6 interna),False,not_brand,,False,False,ru,True,0,True
http://santander8.temp.swtest.ru/home/particulares.php,5,spanish_brand:santander;brand_plus_spanish_token;brand_in_subdomain,2025-10-10T16:59:10.781436,v1 (v2.6 interna),False,not_brand,,False,False,ru,True,0,True
http://santanderaes.info/login.php,5,spanish_brand:santander;brand_plus_spanish_token;fuzzy_brand_match:santander:86,2025-10-10T16:59:10.781436,v1 (v2.6 interna),False,not_brand,,False,False,info,True,0,True
http://santander.ambienteseguro.ml,5,spanish_brand:santander;brand_plus_spanish_token;brand_in_subdomain,2025-10-10T16:59:10.781436,v1 (v2.6 interna),False,not_brand,,False,False,ml,True,0,True
http://santander.ambienteseguro.tk,5,spanish_brand:santander;brand_plus_spanish_token;brand_in_subdomain,2025-10-10T16:59:10.781436,v1 (v2.6 interna),False,not_brand,,False,False,tk,True,0,True
http://santander.authid-verdev.com/pages,6,spanish_brand:santander;brand_plus_spanish_token;brand_in_subdomain;brand_global_tld_boost,2025-10-10T16:59:10.781436,v1 (v2.6 interna),False,not_brand,,False,False,com,True,0,True
http://santanderbank.pl.prestigehome.ir/centrum_,5,spanish_brand:santander;brand_plus_spanish_token;brand_in_subdomain,2025-10-10T16:59:10.781436,v1 (v2.6 interna),False,not_brand,,False,False,ir,True,0,True
http://santander.cancel-newpayees.com/login.php,6,spanish_brand:santander;brand_plus_spanish_token;brand_in_subdomain;brand_global_tld_boost,2025-10-10T16:59:10.781436,v1 (v2.6 interna),False,not_brand,,False,False,com,True,0,True
http://santander.cancel-newpayees.com/Login.php,6,spanish_brand:santander;brand_plus_spanish_token;brand_in_subdomain;brand_global_tld_boost,2025-10-10T16:59:10.781436,v1 (v2.6 interna),False,not_brand,,False,False,com,True,0,True
http://santander.cancel-web-payees.com,6,spanish_brand:santander;brand_plus_spanish_token;brand_in_subdomain;brand_global_tld_boost,2025-10-10T16:59:10.781436,v1 (v2.6 interna),False,not_brand,,False,False,com,True,0,True
http://santanderclientesecure.com,5,has_kw:cliente;spanish_brand:santander;brand_plus_spanish_token;brand_global_tld_boost,2025-10-10T16:59:10.781436,v1 (v2.6 interna),False,not_brand,,False,False,com,True,1,True
http://santandercommercialhelpdesk.firebaseapp.com,6,spanish_brand:santander;brand_plus_spanish_token;brand_in_subdomain;brand_global_tld_boost,2025-10-10T16:59:10.781436,v1 (v2.6 interna),False,not_brand,,False,False,com,True,0,True
http://santandercommercialhelpdesk.web.app,6,spanish_brand:santander;brand_plus_spanish_token;brand_in_subdomain;brand_global_tld_boost,2025-10-10T16:59:10.781436,v1 (v2.6 interna),False,not_brand,,False,False,app,True,0,True
http://santander.co.uk-access-online.support,5,spanish_brand:santander;brand_plus_spanish_token;brand_in_subdomain,2025-10-10T16:59:10.781436,v1 (v2.6 interna),False,not_brand,,True,False,support,True,0,True
http://santander.co.uk-access.support,5,spanish_brand:santander;brand_plus_spanish_token;brand_in_subdomain,2025-10-10T16:59:10.781436,v1 (v2.6 interna),False,not_brand,,True,False,support,True,0,True
http://santander.co.uk-authorize-access.support,5,spanish_brand:santander;brand_plus_spanish_token;brand_in_subdomain,2025-10-10T16:59:10.781436,v1 (v2.6 interna),False,not_brand,,True,False,support,True,0,True
http://santander.co.uk-authorize-access.support/a1b2c3/e34aa2d4345e6fe7791e497b50ad77fe/login,5,spanish_brand:santander;brand_plus_spanish_token;brand_in_subdomain,2025-10-10T16:59:10.781436,v1 (v2.6 interna),False,not_brand,,True,False,support,True,0,True
http://santander.co.uk-logon-access.support,5,spanish_brand:santander;brand_plus_spanish_token;brand_in_subdomain,2025-10-10T16:59:10.781436,v1 (v2.6 interna),False,not_brand,,True,False,support,True,0,True
http://santander.co.uk-olb-services.review,5,spanish_brand:santander;brand_plus_spanish_token;brand_in_subdomain,2025-10-10T16:59:10.781436,v1 (v2.6 interna),False,not_brand,,True,False,review,True,0,True
http://santander.invalidpayees.com,6,spanish_brand:santander;brand_plus_spanish_token;brand_in_subdomain;brand_global_tld_boost,2025-10-10T16:59:10.781436,v1 (v2.6 interna),False,not_brand,,False,False,com,True,0,True
http://santander.invalidpayees.com/login.php,6,spanish_brand:santander;brand_plus_spanish_token;brand_in_subdomain;brand_global_tld_boost,2025-10-10T16:59:10.781436,v1 (v2.6 interna),False,not_brand,,False,False,com,True,0,True
http://santander.invalidpayees.com/Login.php,6,spanish_brand:santander;brand_plus_spanish_token;brand_in_subdomain;brand_global_tld_boost,2025-10-10T16:59:10.781436,v1 (v2.6 interna),False,not_brand,,False,False,com,True,0,True
http://santandermovil.cl.lbnl.one/web/login/login.php,5,spanish_brand:santander;brand_plus_spanish_token;brand_in_subdomain,2025-10-10T16:59:10.781436,v1 (v2.6 interna),False,not_brand,,False,False,one,True,1,True
http://santandermovil.cl.lbnl.one/web/login/update.php,5,spanish_brand:santander;brand_plus_spanish_token;brand_in_subdomain,2025-10-10T16:59:10.781436,v1 (v2.6 interna),False,not_brand,,False,False,one,True,1,True
http://santanderonline-accesoclientes-movil.com/es45758568/particulares,6,has_kw:cliente;has_kw:acceso;spanish_brand:santander;brand_plus_spanish_token;brand_global_tld_boost,2025-10-10T16:59:10.781436,v1 (v2.6 interna),False,not_brand,,False,False,com,True,3,True
http://santanderonline-accesoclientes-movil.com/ES45758568/particulares,6,has_kw:cliente;has_kw:acceso;spanish_brand:santander;brand_plus_spanish_token;brand_global_tld_boost,2025-10-10T16:59:10.781436,v1 (v2.6 interna),False,not_brand,,False,False,com,True,3,True
http://santanderonline-accesoclientes-movil.com/es45758568/particulares/home,6,has_kw:cliente;has_kw:acceso;spanish_brand:santander;brand_plus_spanish_token;brand_global_tld_boost,2025-10-10T16:59:10.781436,v1 (v2.6 interna),False,not_brand,,False,False,com,True,3,True
http://santanderonline-accesoclientes-movil.com/ES45758568/particulares/home,6,has_kw:cliente;has_kw:acceso;spanish_brand:santander;brand_plus_spanish_token;brand_global_tld_boost,2025-10-10T16:59:10.781436,v1 (v2.6 interna),False,not_brand,,False,False,com,True,3,True
http://santander.org-access.support,6,spanish_brand:santander;brand_plus_spanish_token;brand_in_subdomain;brand_global_tld_boost,2025-10-10T16:59:10.781436,v1 (v2.6 interna),False,not_brand,,False,False,support,True,0,True
http://santander.payee-warning.com,5,spanish_brand:santander;spanish_brand:ing;brand_in_subdomain;brand_global_tld_boost,2025-10-10T16:59:10.781436,v1 (v2.6 interna),False,not_brand,,False,False,com,True,0,True
http://santander.payee-warning.com/login.php,5,spanish_brand:santander;spanish_brand:ing;brand_in_subdomain;brand_global_tld_boost,2025-10-10T16:59:10.781436,v1 (v2.6 interna),False,not_brand,,False,False,com,True,0,True
http://santander.payee-warning.com/Login.php,5,spanish_brand:santander;spanish_brand:ing;brand_in_subdomain;brand_global_tld_boost,2025-10-10T16:59:10.781436,v1 (v2.6 interna),False,not_brand,,False,False,com,True,0,True
http://santander.payee-warnings.com,5,spanish_brand:santander;spanish_brand:ing;brand_in_subdomain;brand_global_tld_boost,2025-10-10T16:59:10.781436,v1 (v2.6 interna),False,not_brand,internal_ing_in_token:warnings;treated_as_false_positive_ing,False,False,com,True,0,True
http://santander.payee-warnings.com/login.php,5,spanish_brand:santander;spanish_brand:ing;brand_in_subdomain;brand_global_tld_boost,2025-10-10T16:59:10.781436,v1 (v2.6 interna),False,not_brand,internal_ing_in_token:warnings;treated_as_false_positive_ing,False,False,com,True,0,True
http://santander.payee-warnings.com/Login.php,5,spanish_brand:santander;spanish_brand:ing;brand_in_subdomain;brand_global_tld_boost,2025-10-10T16:59:10.781436,v1 (v2.6 interna),False,not_brand,internal_ing_in_token:warnings;treated_as_false_positive_ing,False,False,com,True,0,True
http://santanderpod3.fsthosting.com,5,spanish_brand:santander;spanish_brand:ing;brand_in_subdomain;brand_global_tld_boost,2025-10-10T16:59:10.781436,v1 (v2.6 interna),False,not_brand,,False,False,com,True,0,True
http://santanderpod3.fsthosting.com/admin/login,5,spanish_brand:santander;spanish_brand:ing;brand_in_subdomain;brand_global_tld_boost,2025-10-10T16:59:10.781436,v1 (v2.6 interna),False,not_brand,,False,False,com,True,0,True
http://santanderpod3.fsthosting.com/adviserauth,5,spanish_brand:santander;spanish_brand:ing;brand_in_subdomain;brand_global_tld_boost,2025-10-10T16:59:10.781436,v1 (v2.6 interna),False,not_brand,,False,False,com,True,0,True
http://santanderpod3.fsthosting.com/adviserAuth,5,spanish_brand:santander;spanish_brand:ing;brand_in_subdomain;brand_global_tld_boost,2025-10-10T16:59:10.781436,v1 (v2.6 interna),False,not_brand,,False,False,com,True,0,True
http://santander-prestamosmx.iodrn.xyz/home,6,spanish_brand:santander;brand_plus_spanish_token;brand_in_subdomain;brand_global_tld_boost,2025-10-10T16:59:10.781436,v1 (v2.6 interna),False,not_brand,,False,False,xyz,True,0,True
http://santander.regain-access-user62.com/admin,6,spanish_brand:santander;brand_plus_spanish_token;brand_in_subdomain;brand_global_tld_boost,2025-10-10T16:59:10.781436,v1 (v2.6 interna),False,not_brand,,False,False,com,True,0,True
http://santander.reset-details.com,6,spanish_brand:santander;brand_plus_spanish_token;brand_in_subdomain;brand_global_tld_boost,2025-10-10T16:59:10.781436,v1 (v2.6 interna),False,not_brand,,False,False,com,True,0,True
http://santander.reset-details.com/login.php,6,spanish_brand:santander;brand_plus_spanish_token;brand_in_subdomain;brand_global_tld_boost,2025-10-10T16:59:10.781436,v1 (v2.6 interna),False,not_brand,,False,False,com,True,0,True
http://santander.reset-details.com/Login.php,6,spanish_brand:santander;brand_plus_spanish_token;brand_in_subdomain;brand_global_tld_boost,2025-10-10T16:59:10.781436,v1 (v2.6 interna),False,not_brand,,False,False,com,True,0,True
http://santander.reset-online-security.com,6,spanish_brand:santander;brand_plus_spanish_token;brand_in_subdomain;brand_global_tld_boost,2025-10-10T16:59:10.781436,v1 (v2.6 interna),False,not_brand,,False,False,com,True,0,True
http://santander.reset-online-security.com/login.php,6,spanish_brand:santander;brand_plus_spanish_token;brand_in_subdomain;brand_global_tld_boost,2025-10-10T16:59:10.781436,v1 (v2.6 interna),False,not_brand,,False,False,com,True,0,True
http://santander.reset-online-security.com/Login.php,6,spanish_brand:santander;brand_plus_spanish_token;brand_in_subdomain;brand_global_tld_boost,2025-10-10T16:59:10.781436,v1 (v2.6 interna),False,not_brand,,False,False,com,True,0,True
http://santander.retail-secure-login-request-auth.com,6,spanish_brand:santander;brand_plus_spanish_token;brand_in_subdomain;brand_global_tld_boost,2025-10-10T16:59:10.781436,v1 (v2.6 interna),False,not_brand,,False,False,com,True,0,True
http://santandersecure-net.com/santander/particulares/cards/index.html,6,spanish_brand:santander;brand_plus_spanish_token;shortener_spain;brand_global_tld_boost,2025-10-10T16:59:10.781436,v1 (v2.6 interna),False,not_brand,,False,False,com,True,0,True
http://santandersecure-net.com/santander/particulares/index.html,6,spanish_brand:santander;brand_plus_spanish_token;shortener_spain;brand_global_tld_boost,2025-10-10T16:59:10.781436,v1 (v2.6 interna),False,not_brand,,False,False,com,True,0,True
http://santandersecure-net.com/santander/particulares/verificar/index.html,6,spanish_brand:santander;brand_plus_spanish_token;shortener_spain;brand_global_tld_boost,2025-10-10T16:59:10.781436,v1 (v2.6 interna),False,not_brand,,False,False,com,True,0,True
http://santander.securepayees.com,6,spanish_brand:santander;brand_plus_spanish_token;brand_in_subdomain;brand_global_tld_boost,2025-10-10T16:59:10.781436,v1 (v2.6 interna),False,not_brand,,False,False,com,True,0,True
http://santanderstaging.interviewtoolkit.io,5,spanish_brand:santander;spanish_brand:ing;brand_in_subdomain;brand_global_tld_boost,2025-10-10T16:59:10.781436,v1 (v2.6 interna),False,not_brand,,False,False,io,True,0,True
http://santanderstaging.interviewtoolkit.io/login,5,spanish_brand:santander;spanish_brand:ing;brand_in_subdomain;brand_global_tld_boost,2025-10-10T16:59:10.781436,v1 (v2.6 interna),False,not_brand,,False,False,io,True,0,True
http://santander.supermovil-enlinea.com,6,spanish_brand:santander;brand_plus_spanish_token;brand_in_subdomain;brand_global_tld_boost,2025-10-10T16:59:10.781436,v1 (v2.6 interna),False,not_brand,,False,False,com,True,1,True
http://santander.supermovil-enlinea.com/pass,6,spanish_brand:santander;brand_plus_spanish_token;brand_in_subdomain;brand_global_tld_boost,2025-10-10T16:59:10.781436,v1 (v2.6 interna),False,not_brand,,False,False,com,True,1,True
http://santander.uk.unrecognised-request-validation.info,5,spanish_brand:santander;brand_plus_spanish_token;brand_in_subdomain,2025-10-10T16:59:10.781436,v1 (v2.6 interna),False,not_brand,,True,False,info,True,0,True
https://app-correos-b5e295.ingress-bonde.ewp.live/bandinter/clients/login.php?verification,6,spanish_brand:ing;spanish_brand:correos;brand_plus_spanish_token;brand_in_subdomain,2025-10-10T16:59:10.781436,v1 (v2.6 interna),False,not_brand,,False,False,live,True,1,True
https://app-correos-b5e295.ingress-bonde.ewp.live/bandinter/?pwd=bankinter,6,spanish_brand:ing;spanish_brand:correos;brand_plus_spanish_token;brand_in_subdomain,2025-10-10T16:59:10.781436,v1 (v2.6 interna),False,not_brand,,False,False,live,True,1,True
https://app-correos-es-b5e295.ingress-daribow.ewp.live/dhle/dh2tayue9asux7b951,6,spanish_brand:ing;spanish_brand:correos;brand_plus_spanish_token;brand_in_subdomain,2025-10-10T16:59:10.781436,v1 (v2.6 interna),False,not_brand,,False,False,live,True,1,True
https://app-correos-es-b5e295.ingress-daribow.ewp.live/DHLe/DH2tAyUe9AsUx7b951,6,spanish_brand:ing;spanish_brand:correos;brand_plus_spanish_token;brand_in_subdomain,2025-10-10T16:59:10.781436,v1 (v2.6 interna),False,not_brand,,False,False,live,True,1,True
https://appsantandrsms-b9501c.ingress-daribow.ewp.live/wp-admin/user/santander/es/clients/login.php?%22santander%22,6,spanish_brand:santander;spanish_brand:ing;brand_plus_spanish_token;brand_in_subdomain,2025-10-10T16:59:10.781436,v1 (v2.6 interna),False,not_brand,,False,False,live,True,0,True
https://appsantandrsms-b9501c.ingress-daribow.ewp.live/wp-admin/user/SANTANDER/es/clients/login.php?%22santander%22,6,spanish_brand:santander;spanish_brand:ing;brand_plus_spanish_token;brand_in_subdomain,2025-10-10T16:59:10.781436,v1 (v2.6 interna),False,not_brand,,False,False,live,True,0,True
https://areaclientesantander.com/login,5,has_kw:cliente;spanish_brand:santander;brand_plus_spanish_token;brand_global_tld_boost,2025-10-10T16:59:10.781436,v1 (v2.6 interna),False,not_brand,,False,False,com,True,1,True
https://areaclientesantander.net/login,5,has_kw:cliente;spanish_brand:santander;brand_plus_spanish_token;brand_global_tld_boost,2025-10-10T16:59:10.781436,v1 (v2.6 interna),False,not_brand,,False,False,net,True,1,True
https://atttsantander.webcindario.com,6,spanish_brand:santander;spanish_hosting:webcindario;brand_in_subdomain;brand_global_tld_boost,2025-10-10T16:59:10.781436,v1 (v2.6 interna),False,not_brand,,False,False,com,True,0,True
https://atttsantander.webcindario.com/index2.html,6,spanish_brand:santander;spanish_hosting:webcindario;brand_in_subdomain;brand_global_tld_boost,2025-10-10T16:59:10.781436,v1 (v2.6 interna),False,not_brand,,False,False,com,True,0,True
https://autrasistema-ba63ea.ingress-earth.ewp.live/santander-dro/home/particulares.php,6,spanish_brand:santander;spanish_brand:ing;brand_plus_spanish_token;brand_in_subdomain,2025-10-10T16:59:10.781436,v1 (v2.6 interna),False,not_brand,,False,False,live,True,0,True
https://autrasistema-ba63ea.ingress-earth.ewp.live/SANTANDER-DRO/home/particulares.php,6,spanish_brand:santander;spanish_brand:ing;brand_plus_spanish_token;brand_in_subdomain,2025-10-10T16:59:10.781436,v1 (v2.6 interna),False,not_brand,,False,False,live,True,0,True
https://bancaporlnternet.bbva.pe.suzyhomemakerco.com/greaterglory/mades/mades/login.php,6,spanish_brand:bbva;brand_plus_spanish_token;brand_in_subdomain;brand_global_tld_boost,2025-10-10T16:59:10.781436,v1 (v2.6 interna),False,not_brand,,False,False,com,True,0,True
https://banco.online.bbva.146-70-81-49.cprapid.com/bbva-movil/es/index.php,6,spanish_brand:bbva;brand_plus_spanish_token;brand_in_subdomain;brand_global_tld_boost,2025-10-10T16:59:10.781436,v1 (v2.6 interna),False,not_brand,,False,False,com,True,2,True
https://banco.online.bbva.146-70-81-49.cprapid.com/BBVA-Movil/es/index.php,6,spanish_brand:bbva;brand_plus_spanish_token;brand_in_subdomain;brand_global_tld_boost,2025-10-10T16:59:10.781436,v1 (v2.6 interna),False,not_brand,,False,False,com,True,2,True
https://bancosantander-es-acceso-virtual-login.contratos.cc,6,has_kw:acceso;spanish_brand:santander;brand_plus_spanish_token;brand_in_subdomain,2025-10-10T16:59:10.781436,v1 (v2.6 interna),False,not_brand,,False,False,cc,True,2,True
https://bancosantander-es-online.preview-domain.com/xx/santa_presi/login,6,spanish_brand:santander;brand_plus_spanish_token;brand_in_subdomain;brand_global_tld_boost,2025-10-10T16:59:10.781436,v1 (v2.6 interna),False,not_brand,,False,False,com,True,1,True
https://bancosantander-es.preview-domain.com/xx/santa_presi/login,6,spanish_brand:santander;brand_plus_spanish_token;brand_in_subdomain;brand_global_tld_boost,2025-10-10T16:59:10.781436,v1 (v2.6 interna),False,not_brand,,False,False,com,True,1,True
https://bancosantander-firma-es-account-activation-yakuzablyat101350359.codeanyapp.com/online1/particulares/home.php?web=succes&local=_&id=76276442,6,spanish_brand:santander;brand_plus_spanish_token;brand_in_subdomain;brand_global_tld_boost,2025-10-10T16:59:10.781436,v1 (v2.6 interna),False,not_brand,,False,False,com,True,1,True
https://bancosantander-firma-es-account-activation-yakuzablyat101350359.codeanyapp.com/online1/particulares/request.php?step=one&id=92481757,6,spanish_brand:santander;brand_plus_spanish_token;brand_in_subdomain;brand_global_tld_boost,2025-10-10T16:59:10.781436,v1 (v2.6 interna),False,not_brand,,False,False,com,True,1,True
https://bancosantander.id2862.info/particulares/index.php,5,spanish_brand:santander;brand_plus_spanish_token;brand_in_subdomain,2025-10-10T16:59:10.781436,v1 (v2.6 interna),False,not_brand,,False,False,info,True,1,True
https://bancosantanderspain.blogspot.com/?m=1,6,spanish_brand:santander;brand_plus_spanish_token;brand_in_subdomain;brand_global_tld_boost,2025-10-10T16:59:10.781436,v1 (v2.6 interna),False,not_brand,,False,False,com,True,1,True
https://bank-of-america.dynamic-dns.net/santander/770a5845828d1ae61a29969e0d79ac0e/login.php?cmd=_account-details&session=34ae4036c98a1b4e5c8e30af30f4def9&dispatch=c584eab98bb274d34519dde8b1de3efff2fa627f,6,spanish_brand:santander;spanish_whitelist_match:4036;brand_plus_spanish_token;brand_global_tld_boost,2025-10-10T16:59:10.781436,v1 (v2.6 interna),False,not_brand,,False,False,net,True,0,True
https://bbvaabank.com/index.php/false/false/py1n.html/discovercard.com/dfs/accounthome/summary/-www.schwab.com/secure.accurint.com/unfcu2.org/login1/wachovia.com/myaccounts.aspx/investing.schwab.com/secure/schwab/files/files/files/files/files/activityi.html,5,spanish_brand:bbva;spanish_brand:ing;brand_plus_spanish_token;brand_global_tld_boost,2025-10-10T16:59:10.781436,v1 (v2.6 interna),False,not_brand,,False,False,com,True,0,True
https://bbvaabank.com/index.php/false/false/py1n.html/discovercard.com/dfs/accounthome/summary/-www.schwab.com/secure.accurint.com/unfcu2.org/login1/wachovia.com/myaccounts.aspx/investing.schwab.com/secure/schwab/files/files/files/files/files/files,5,spanish_brand:bbva;spanish_brand:ing;brand_plus_spanish_token;brand_global_tld_boost,2025-10-10T16:59:10.781436,v1 (v2.6 interna),False,not_brand,,False,False,com,True,0,True
https://bbvaabank.com/index.php/false/false/py1n.html/discovercard.com/dfs/accounthome/summary/-www.schwab.com/secure.accurint.com/unfcu2.org/login1/wachovia.com/myaccounts.aspx/investing.schwab.com/secure/schwab/https:/snsbank.nl/false/step1.html,5,spanish_brand:bbva;spanish_brand:ing;brand_plus_spanish_token;brand_global_tld_boost,2025-10-10T16:59:10.781436,v1 (v2.6 interna),False,not_brand,,False,False,com,True,0,True
https://bbva-homeacceso.com/loader.html,5,has_kw:acceso;spanish_brand:bbva;brand_plus_spanish_token;brand_global_tld_boost,2025-10-10T16:59:10.781436,v1 (v2.6 interna),False,not_brand,,False,False,com,True,1,True
https://bbva.movil.103-241-67-67.cprapid.com,6,spanish_brand:bbva;brand_plus_spanish_token;brand_in_subdomain;brand_global_tld_boost,2025-10-10T16:59:10.781436,v1 (v2.6 interna),False,not_brand,,False,False,com,True,1,True
https://bbva.movil-apps.com,6,spanish_brand:bbva;brand_plus_spanish_token;brand_in_subdomain;brand_global_tld_boost,2025-10-10T16:59:10.781436,v1 (v2.6 interna),False,not_brand,,False,False,com,True,1,True
https://bienvenido-a-correoses-c251aa.ingress-erytho.ewp.live/wp-includes/certificates/cs/recibir_paquete.php,6,spanish_brand:ing;spanish_brand:correos;brand_plus_spanish_token;brand_in_subdomain,2025-10-10T16:59:10.781436,v1 (v2.6 interna),False,not_brand,,False,False,live,True,2,True
https://bluhornmedia.com/wp-lncludes/formicakd/weremampton/erpoffkloi/lookgidbnddone/commercialdirectlending@santander.co.uk,5,spanish_brand:santander;spanish_brand:ing;brand_plus_spanish_token;brand_global_tld_boost,2025-10-10T16:59:10.781436,v1 (v2.6 interna),False,not_brand,,False,False,com,True,0,True
https://bluhornmedia.com/wp-lncludes/formicakd/weremampton/erpoffkloi/lookgidbnddone/mvatalaya@gruposantander.es,6,spanish_marker:.es;spanish_brand:santander;brand_plus_spanish_token;brand_global_tld_boost,2025-10-10T16:59:10.781436,v1 (v2.6 interna),False,not_brand,,False,False,com,True,0,True
https://bobo-bc1ece.ingress-erytho.ewp.live/santander/manage/index.html?view=login&appldkey=fcd00c0656cc490&country=ee,6,spanish_brand:santander;spanish_brand:ing;brand_plus_spanish_token;brand_in_subdomain,2025-10-10T16:59:10.781436,v1 (v2.6 interna),False,not_brand,,False,False,live,True,0,True
https://cableworld.me/correo.ionos.es/obtener-correos-pendientes/iniciar-sesion/actualizar/3c490f9f5813cb310f1dd3a68d752852/index.php?ntwpblqg82165232227=xrabnjoskiw,6,spanish_marker:.es;spanish_brand:ionos;spanish_brand:correos;brand_plus_spanish_token,2025-10-10T16:59:10.781436,v1 (v2.6 interna),False,not_brand,,False,False,me,True,2,True
https://cableworld.me/correo.ionos.es/obtener-correos-pendientes/iniciar-sesion/actualizar/3c490f9f5813cb310f1dd3a68d752852/index.php?ntWPBlqG82165232227=XRABNJoskiw,6,spanish_marker:.es;spanish_brand:ionos;spanish_brand:correos;brand_plus_spanish_token,2025-10-10T16:59:10.781436,v1 (v2.6 interna),False,not_brand,,False,False,me,True,2,True
https://caixabank-online-banking.lowhost.ru/espace,6,spanish_brand:caixabank;spanish_brand:ing;brand_plus_spanish_token;brand_in_subdomain,2025-10-10T16:59:10.781436,v1 (v2.6 interna),False,not_brand,,False,False,ru,True,0,True
https://caixabank-online-banking.lowhost.ru/Espace,6,spanish_brand:caixabank;spanish_brand:ing;brand_plus_spanish_token;brand_in_subdomain,2025-10-10T16:59:10.781436,v1 (v2.6 interna),False,not_brand,,False,False,ru,True,0,True
https://caixabanksign.net/es/093480938/app.php,6,spanish_brand:caixabank;brand_plus_spanish_token;brand_global_tld_boost;fuzzy_brand_match:caixabank:82,2025-10-10T16:59:10.781436,v1 (v2.6 interna),False,not_brand,,False,False,net,True,0,True
https://caixabanksign.net/es/093480938/carte.php,6,spanish_brand:caixabank;brand_plus_spanish_token;brand_global_tld_boost;fuzzy_brand_match:caixabank:82,2025-10-10T16:59:10.781436,v1 (v2.6 interna),False,not_brand,,False,False,net,True,0,True
https://caixabanksign.net/es/093480938/cc.php,6,spanish_brand:caixabank;brand_plus_spanish_token;brand_global_tld_boost;fuzzy_brand_match:caixabank:82,2025-10-10T16:59:10.781436,v1 (v2.6 interna),False,not_brand,,False,False,net,True,0,True
https://caixabanksign.net/es/093480938/login.php?error=1&verification,6,spanish_brand:caixabank;brand_plus_spanish_token;brand_global_tld_boost;fuzzy_brand_match:caixabank:82,2025-10-10T16:59:10.781436,v1 (v2.6 interna),False,not_brand,,False,False,net,True,0,True
https://caixabanksign.net/es/093480938/phone.php,6,spanish_brand:caixabank;brand_plus_spanish_token;brand_global_tld_boost;fuzzy_brand_match:caixabank:82,2025-10-10T16:59:10.781436,v1 (v2.6 interna),False,not_brand,,False,False,net,True,0,True
