url,label,sector,entidad,notas,campaign
http://envios-sinotrans-correos.com/seguimiento/pagomentaes/recibir_paquete.php,1,logistica,correos,"logistica | correos | Pago | marca_en_path;spanish_token | score=12, signals=spanish_brand:correos;spanish_token:pago;spanish_token:envio;spanish_token:paque | confianza=90 (ruido=10%)",
http://ing-banco.es.swtest.ru/ing/ing/sms_code_error.php,1,banca,ing,"banca | ing | Login | marca_en_path;spanish_token | score=12, signals=spanish_brand:ing;spanish_token:banco;spanish_token:sms;spanish_marker:.es;brand | confianza=90 (ruido=10%)",
https://am-coaching.salamander.dev/caixa/vbv/home/forma.html,1,banca,caixabank,"banca | caixaBank | Login | marca_en_path;spanish_token | score=14, signals=spanish_brand:ing;spanish_token:forma;brand_and_spanish_token_boost;path_verific | confianza=90 (ruido=10%)",
https://bancosantander-firma-es-account-activation-yakuzablyat101350359.codeanyapp.com/online1/particulares/home.php?web=succes&local=_&id=76276442,1,banca,santander,"banca | santander | Login | marca_en_path;spanish_token | score=14, signals=spanish_brand:santander;spanish_token:banco;spanish_token:particulares;spanish_t | confianza=90 (ruido=10%)",
https://bbva.es.id8261.info/usuario,1,banca,bbva,"banca | bbva | Login | marca_en_path;spanish_token | score=14, signals=spanish_brand:bbva;spanish_token:usuario;spanish_marker:.es;brand_and_spanish_to | confianza=90 (ruido=10%)",
https://bobo-bc1ece.ingress-erytho.ewp.live/santander/manage/index.html?view=login&appldkey=fcd00c0656cc490&country=ee,1,banca,santander,"banca | santander | Login | free_hosting;marca_en_path;spanish_token | score=14, signals=spanish_brand:santander;spanish_brand:ing;spanish_token:login;brand_and_spanish_ | confianza=90 (ruido=10%)",
https://invetsofia-b96935.ingress-earth.ewp.live/produits/santander/clients/login.php?%22santander%22,1,banca,santander,"banca | santander | Login | free_hosting;marca_en_path;spanish_token | score=14, signals=spanish_brand:santander;spanish_brand:ing;spanish_token:login;brand_and_spanish_ | confianza=90 (ruido=10%)",
https://oldoone-ba3214.ingress-comporellon.ewp.live/service/santander/particulares.php,1,banca,santander,"banca | santander | Login | free_hosting;marca_en_path;spanish_token | score=14, signals=spanish_brand:santander;spanish_brand:ing;spanish_token:particulares;brand_and_s | confianza=90 (ruido=10%)",
https://particularhomeweblogicsession-b1032f.ingress-baronn.ewp.live/caix/lacaixa/home/espera2.html,1,banca,caixabank,"banca | caixabank | Login | free_hosting;marca_en_path;spanish_token | score=14, signals=spanish_brand:ing;spanish_token:espera;brand_and_spanish_token_boost;path_verifi | confianza=90 (ruido=10%)",
https://public-2-a27a5b.ingress-florina.ewp.live/info/caixa-vbvfinal/home/espera.html,1,banca,caixabank,"banca | caixabank | Login | free_hosting;marca_en_path;spanish_token | score=14, signals=spanish_brand:ing;spanish_token:espera;brand_and_spanish_token_boost;path_verifi | confianza=90 (ruido=10%)",
https://santasp-b96842.ingress-earth.ewp.live/ex%20+%20my%20info/corex/auth/erreur-sms.php,1,banca,santander,"banca | santander | Login | free_hosting;marca_en_path;spanish_token | score=14, signals=spanish_brand:ing;spanish_token:sms;brand_and_spanish_token_boost;path_verificat | confianza=90 (ruido=10%)",
https://service-2-a0ec7f.ingress-erytho.ewp.live/santander%20(4)/clients/login.php,1,banca,santander,"banca | santander | Login | free_hosting;marca_en_path;spanish_token | score=14, signals=spanish_brand:santander;spanish_brand:ing;spanish_token:login;brand_and_spanish_ | confianza=90 (ruido=10%)",
https://wordpress-916397-3181167.cloudwaysapps.com/bbva.es/bbva.es/cuenta/area_cliente,1,banca,bbva,"banca | bbva | Login | marca_en_path;spanish_token | score=14, signals=spanish_brand:bbva;spanish_token:cliente;spanish_token:cuenta;spanish_marker:.es | confianza=90 (ruido=10%)",
https://www.webspaceguy.com/knjh68515/caixabank.es3/a/-cuenta/index.html?info_selecteur_web.html?loginaccess=op=c&url&request_locale=fr_fr&lpolbreseterrorcounter=20&c55ad10873e7ca17e58cda24c3bf2b0d,1,banca,caixabank,"banca | caixabank | Login | marca_en_path;spanish_token | score=14, signals=spanish_brand:caixabank;spanish_token:login;spanish_token:cuenta;spanish_marker: | confianza=90 (ruido=10%)",
http://044088d.wcomhost.com/www.santanader.es/banco/particulier/santander/santa,1,banca,santander,"banca | santander | Login | marca_en_path;spanish_token | score=13, signals=spanish_brand:santander;spanish_token:banco;spanish_marker:.es;brand_and_spanish | confianza=90 (ruido=10%)",
http://bbvaspaing.temp.swtest.ru/bbva21/bbva/area_cliente/smsconfirmacion.html,1,banca,bbva,"banca | bbva | Confirmación | marca_en_path;spanish_token | score=13, signals=spanish_brand:bbva;spanish_brand:ing;spanish_token:cliente;spanish_token:confirm | confianza=90 (ruido=10%)",
http://loc2.caixabank.es.ay-min.az/gpeticiones;weblogicsession/lacaixa/home/codigo.html,1,banca,caixabank,"banca | caixabank | Verificación | marca_en_path;spanish_token | score=13, signals=spanish_brand:caixabank;spanish_token:codigo;spanish_marker:.es;brand_and_spanis | confianza=90 (ruido=10%)",
http://loc4.caixabank.es.gpeticiones.weblogicsession.ay-min.az/lacaixa/home/codigo.html,1,banca,caixabank,"banca | caixabank | Verificación | marca_en_path;spanish_token | score=13, signals=spanish_brand:caixabank;spanish_token:codigo;spanish_marker:.es;brand_and_spanis | confianza=90 (ruido=10%)",
http://loveysplace.com/ingdirect.es/02298/sms.html,1,banca,ing,"banca | ing | Login | marca_en_path;spanish_token | score=13, signals=spanish_brand:ing;spanish_token:sms;spanish_marker:.es;brand_and_spanish_token_b | confianza=90 (ruido=10%)",
https://064f211.wcomhost.com/caixanew/CaixaBank/particular/GPeticionesPN/Es/home/Espera.html,1,banca,caixabank,"banca | caixaBank | Login | marca_en_path;spanish_token | score=13, signals=spanish_brand:caixabank;spanish_token:espera;brand_and_spanish_token_boost;brand | confianza=90 (ruido=10%)",
https://0674b9c.wcomhost.com/CaixaBank/particular/GPeticionesPN/Es/home/Espera.html,1,banca,caixabank,"banca | caixaBank | Login | marca_en_path;spanish_token | score=13, signals=spanish_brand:caixabank;spanish_token:espera;brand_and_spanish_token_boost;brand | confianza=90 (ruido=10%)",
https://anularpagosbc.replit.app/mua/waiting/scis/j6unvhzsitlyrxstpnfun4tssjgejkn7dldp6fxsjfxo/3d/no-back-button,1,generico,generico,"banca | generico | Pago | free_hosting;kit_3dsecure;marca_en_path;spanish_token | score=13, signals=spanish_brand:ing;spanish_token:pago;spanish_token:pagos;brand_and_spanish_token, TLD .app | confianza=90 (ruido=10%)",
https://banco.online.bbva.146-70-81-49.cprapid.com/bbva-movil/es/index.php,1,banca,bbva,"banca | bbva | Login | marca_en_path;spanish_token | score=13, signals=spanish_brand:bbva;spanish_token:banco;spanish_token:movil;spanish_hosting:cprap | confianza=90 (ruido=10%)",
https://bancosantander.es.hotelparadis.es/aviso/03a253e1ba5bba8/login.php?signin,1,banca,santander,"banca | santander | Login | marca_en_path;spanish_token | score=13, signals=spanish_brand:santander;spanish_token:login;spanish_token:aviso;spanish_token:ba | confianza=90 (ruido=10%)",
http://nuevaentrega-b527a7.ingress-earth.ewp.live/amazon,1,logistica,amazon,"logistica | amazon | Login | free_hosting;marca_en_path;spanish_token | score=12, signals=spanish_brand:ing;spanish_token:entrega;brand_and_spanish_token_boost;brand_in_s | confianza=90 (ruido=10%)",
http://ngievsm.beget.tech/icl/ingbanco.es/ing_n/4c95e/code/num/confirmacionmovil.php,1,banca,ing,"banca | ing | Confirmación | marca_en_path;spanish_token | score=12, signals=spanish_brand:ing;spanish_token:confirmacion;spanish_token:banco;spanish_token:m | confianza=90 (ruido=10%)",
http://mooneygroup-it.builderallwppro.com/correos/recibir_paquete.php,1,logistica,correos,"logsitica | correos | Smishing paquete | marca_en_path;spanish_token | score=12, signals=spanish_brand:correos;spanish_token:paquete;spanish_token:recibir;brand_and_span | confianza=90 (ruido=10%)",
http://magento-421793-1325519.cloudwaysapps.com/ing%20-%20banco%20online%20sin%20comisiones12/sms.html,1,banca,ing,"banca | ing | Login | marca_en_path;spanish_token | score=12, signals=spanish_brand:ing;spanish_token:banco;spanish_token:sms;brand_and_spanish_token_ | confianza=90 (ruido=10%)",
http://kiddofeedo.com/vip/images/gruposantander/home/sms_codigo,1,banca,santander,"banca | santander | Verificación | marca_en_path;spanish_token | score=12, signals=spanish_brand:santander;spanish_token:codigo;spanish_token:sms;brand_and_spanish | confianza=90 (ruido=10%)",
http://go.vpscairo.com/vpscairo_files/core/ess/bienvenido%20a%20correos.es%20-%20el%20portal%20online%20de%20correos.html,1,logistica,correos,"logistica | correos | Smishing paquete | marca_en_path;spanish_token | score=12, signals=spanish_brand:correos;spanish_token:portal;spanish_marker:.es;brand_and_spanish_ | confianza=90 (ruido=10%)",
https://cuenta-informacion-bcbeaf.ingress-daribow.ewp.live/ing/ing/coo.php,1,banca,ing,"banca | ing | Login | free_hosting;marca_en_path;spanish_token | score=13, signals=spanish_brand:ing;spanish_token:cuenta;spanish_token:forma;brand_and_spanish_tok | confianza=90 (ruido=10%)",
https://cuentainformacion-b8eb22.ingress-comporellon.ewp.live/express/corexbt/auth/billing.php,1,generico,generico,"generico | generico | Login | free_hosting;marca_en_path;spanish_token | score=13, signals=spanish_brand:ing;spanish_token:cuenta;spanish_token:forma;brand_and_spanish_tok | confianza=90 (ruido=10%)",
https://correospaquette-bcfe8c.ingress-florina.ewp.live/pagomente_spain,1,logistica,correos,"logistica | correos | Pago | free_hosting;marca_en_path;spanish_token | score=13, signals=spanish_brand:ing;spanish_brand:correos;spanish_token:pago;brand_and_spanish_tok | confianza=90 (ruido=10%)",
https://correosespana-b4c727.ingress-earth.ewp.live/auth/erreur-sms.php,1,logistica,correos,"logistica | correos | Smishing paquete | free_hosting;marca_en_path;spanish_token | score=15, signals=spanish_brand:ing;spanish_brand:correos;spanish_token:sms;brand_and_spanish_toke | confianza=90 (ruido=10%)",
https://correos-b69ce7.ingress-daribow.ewp.live/correos.spania/correos/coress/coress/manage/sms/sms2.html,1,logistica,correos,"logistica | correos | Smishing paquete | free_hosting;marca_en_path;spanish_token | score=15, signals=spanish_brand:ing;spanish_brand:correos;spanish_token:sms;brand_and_spanish_toke | confianza=90 (ruido=10%)",
https://co-bccd2c.ingress-bonde.ewp.live/po/home/recibir_paquete.php,1,generico,generico,"logistica | generico | Smishing paquete | free_hosting;marca_en_path;spanish_token | score=15, signals=spanish_brand:ing;spanish_token:paquete;spanish_token:recibir;brand_and_spanish_ | confianza=90 (ruido=10%)",
http://correos-spain.tempurl.host/es/recibir_paquete.php,1,logistica,correos,"logistica | correos | Smishing paquete | marca_en_path;spanish_token | score=15, signals=spanish_brand:correos;spanish_token:paquete;spanish_token:recibir;spanish_hostin | confianza=90 (ruido=10%)",
http://correos-esxpress.tempurl.host/correos-esxpress.tempurl.host/es/recibir_paquete.php,1,logistica,correos,"logustuca | correos | Smishing paquete | marca_en_path;spanish_token | score=15, signals=spanish_brand:correos;spanish_token:paquete;spanish_token:recibir;spanish_hostin | confianza=90 (ruido=10%)",
http://www.paqueteseur.info/Correos/Seleccione_medio_de_pago_codigo.php,1,logistica,seur,"logistica | seur | Pago | marca_en_path;spanish_token | score=16, signals=spanish_brand:correos;spanish_brand:seur;spanish_token:pago;spanish_token:paquet | confianza=90 (ruido=10%)",
https://site73-bd0bf7.ingress-erytho.ewp.live/867524/pagomente/recibir_paquete.php,1,logistica,correos,"logistica | correos | Pago | free_hosting;marca_en_path;spanish_token | score=16, signals=spanish_brand:ing;spanish_token:pago;spanish_token:paquete;spanish_token:recibir | confianza=90 (ruido=10%)",
https://recibir-paquete-da9943.ingress-erytho.ewp.live/correos,1,logistica,correos,"logistica | correos | Smishing paquete | free_hosting;marca_en_path;spanish_token | score=16, signals=spanish_brand:ing;spanish_brand:correos;spanish_token:paquete;spanish_token:reci | confianza=90 (ruido=10%)",
https://espaserv-bc31cb.ingress-erytho.ewp.live/spain/pagomente/recibir_paquete.php,1,logistica,correos,"logistica | correos | Pago | free_hosting;marca_en_path;spanish_token | score=16, signals=spanish_brand:ing;spanish_token:pago;spanish_token:paquete;spanish_token:recibir | confianza=90 (ruido=10%)",
https://cuotasnopagadas-1-bc0ed7.ingress-earth.ewp.live/confirmeelpago/recibir_paquete.php,1,generico,generico,"logistica | generico | Pago | free_hosting;marca_en_path;spanish_token | score=16, signals=spanish_brand:ing;spanish_token:pago;spanish_token:paquete;spanish_token:recibir | confianza=90 (ruido=10%)",
https://corrreosspain-bc31cb.ingress-bonde.ewp.live/es/pagomente/recibir_paquete.php,1,logistica,correos,"logistica | correos | Pago | free_hosting;marca_en_path;spanish_token | score=16, signals=spanish_brand:ing;spanish_token:pago;spanish_token:paquete;spanish_token:recibir | confianza=90 (ruido=10%)",
https://correosss-ew-be2384.ingress-erytho.ewp.live/ls-spn/recibir_paquete.php,1,logistica,correos,"logistica | correos | Smishing paquete | free_hosting;marca_en_path;spanish_token | score=16, signals=spanish_brand:ing;spanish_brand:correos;spanish_token:paquete;spanish_token:reci | confianza=90 (ruido=10%)",
https://correosparticularsestaaa-bce9d7.ingress-daribow.ewp.live/hp5dt/cesp/recibir_paquete.php,1,logistica,correos,"logistica | correos | Smishing paquete | free_hosting;marca_en_path;spanish_token | score=16, signals=spanish_brand:ing;spanish_brand:correos;spanish_token:paquete;spanish_token:reci | confianza=90 (ruido=10%)",
https://correosparricularesssss-bd6c41.ingress-earth.ewp.live/tkeee/zeeed/recibir_paquete.php,1,logistica,correos,"logistica | correos | Smishing paquete | free_hosting;marca_en_path;spanish_token | score=16, signals=spanish_brand:ing;spanish_brand:correos;spanish_token:paquete;spanish_token:reci | confianza=90 (ruido=10%)",
https://correosexpriiso-b7be51.ingress-comporellon.ewp.live/crss/adam/recibir_paquete.php,1,logistica,correos,"logistica | correos | Smishing paquete | free_hosting;marca_en_path;spanish_token | score=16, signals=spanish_brand:ing;spanish_brand:correos;spanish_token:paquete;spanish_token:reci | confianza=90 (ruido=10%)",
https://0560db8.wcomhost.com/Caixabank/particulares_es/home/Espera2.html,1,banca,caixabank,"banca | caixaBank | Login | marca_en_path;spanish_token | score=14, signals=spanish_brand:caixabank;spanish_token:particulares;spanish_token:espera;brand_an | confianza=90 (ruido=10%)",
https://consielle-bbc9ad.ingress-comporellon.ewp.live/coreoss/pagomente/recibir_paquete.php,1,logistica,correos,"logistica | correos | Pago | free_hosting;marca_en_path;spanish_token | score=16, signals=spanish_brand:ing;spanish_token:pago;spanish_token:paquete;spanish_token:recibir | confianza=90 (ruido=10%)",
https://wordpress-893197-3098519.cloudwaysapps.com/wwww.correos.es/particulares/es/recibir_paquete.php,1,logistica,correos,"logistica | correos | Smishing paquete | marca_en_path;spanish_token | score=17, signals=spanish_brand:correos;spanish_token:paquete;spanish_token:particulares;spanish_t | confianza=90 (ruido=10%)",
https://correos-bcea5d.ingress-baronn.ewp.live/log-up/pagomente/recibir_paquete.php,1,logistica,correos,"logistica | correos | Pago | free_hosting;marca_en_path;spanish_token | score=17, signals=spanish_brand:ing;spanish_brand:correos;spanish_token:pago;spanish_token:paquete | confianza=90 (ruido=10%)",
https://correos-bcb20b.ingress-baronn.ewp.live/login/home/correeoos/recibir_paquete.php,1,logistica,correos,"logistica | correos | Smishing paquete | free_hosting;marca_en_path;spanish_token | score=17, signals=spanish_brand:ing;spanish_brand:correos;spanish_token:login;spanish_token:paquet | confianza=90 (ruido=10%)",
https://correos-1-bc9a64.ingress-erytho.ewp.live/info/pagomente/recibir_paquete.php,1,logistica,correos,"logistica | correos | Pago | free_hosting;marca_en_path;spanish_token | score=17, signals=spanish_brand:ing;spanish_brand:correos;spanish_token:pago;spanish_token:paquete | confianza=90 (ruido=10%)",
https://informacion-bc74ce.ingress-baronn.ewp.live/cuenta/pagomente/recibir_paquete.php,1,generico,generico,"logistica | generico | Pago | free_hosting;marca_en_path;spanish_token | score=18, signals=spanish_brand:ing;spanish_token:pago;spanish_token:paquete;spanish_token:cuenta; | confianza=90 (ruido=10%)",
https://have-bcea5d.ingress-erytho.ewp.live/content/word/correos/recibir_paquete.php,1,logistica,correos,"logistica | correos | Smishing paquete | free_hosting;marca_en_path;spanish_token | score=18, signals=spanish_brand:ing;spanish_brand:correos;spanish_token:paquete;spanish_token:reci | confianza=90 (ruido=10%)",
https://groupocoroeoss-bd38c7.ingress-erytho.ewp.live/login/grupo.correos/recibir_paquete.php,1,logistica,correos,"logistica | correos | Smishing paquete | free_hosting;marca_en_path;spanish_token | score=19, signals=spanish_brand:ing;spanish_brand:correos;spanish_token:login;spanish_token:paquet | confianza=90 (ruido=10%)",
https://gestin-particulares-es-1-bc3294.ingress-daribow.ewp.live/necorreos/recibir_paquete.php,1,logistica,correos,"logistica | correos | Smishing paquete | free_hosting;marca_en_path;spanish_token | score=19, signals=spanish_brand:ing;spanish_brand:correos;spanish_token:paquete;spanish_token:part | confianza=90 (ruido=10%)",
https://gestin-particulares-es-10-b934ac.ingress-earth.ewp.live/necorreos/necorreos/recibir_paquete.php,1,logistica,correos,"logistica | correos | Smishing paquete | free_hosting;marca_en_path;spanish_token | score=19, signals=spanish_brand:ing;spanish_brand:correos;spanish_token:paquete;spanish_token:part | confianza=90 (ruido=10%)",
https://entrega-estndar-baf1d3.ingress-baronn.ewp.live/correos/correos/recibir_paquete.php,1,logistica,correos,"logistica | correos | Smishing paquete | free_hosting;marca_en_path;spanish_token | score=19, signals=spanish_brand:ing;spanish_brand:correos;spanish_token:entrega;spanish_token:paqu | confianza=90 (ruido=10%)",
https://correos-expresse-673ba7.ingress-baronn.ewp.live/correos/correopin/manage,1,logistica,correos,"logistica | correos | Smishing paquete | free_hosting;marca_en_path;spanish_token | score=15, signals=spanish_brand:ing;spanish_brand:correos;spanish_token:pin;brand_and_spanish_toke | confianza=90 (ruido=10%)",
https://correosinfoweb.tempurl.host/infoswebservicios/recibir_paquete.php,1,logistica,correos,"logistica | correos | Smishing paquete | marca_en_path;spanish_token | score=15, signals=spanish_brand:correos;spanish_token:paquete;spanish_token:recibir;spanish_hostin | confianza=90 (ruido=10%)",
https://demo2.cloudwp.dev/trial-2tt3605y/correos/recibir_paquete.php,1,logistica,correos,"logistica | correos | Smishing paquete | marca_en_path;spanish_token | score=15, signals=spanish_brand:correos;spanish_token:paquete;spanish_token:recibir;brand_and_span | confianza=90 (ruido=10%)",
https://multas-dgt34-cat-ripaille38158623.codeanyapp.com/h/sd/infospage.php,1,publico,dgt,"publico | dgt | Multa | marca_en_path;spanish_token | score=12, signals=spanish_brand:dgt;spanish_token:multa;spanish_hosting:codeanyapp.com;brand_and_s | confianza=90 (ruido=10%)",
https://confirmacion-cuenta-1-9cd542.ingress-comporellon.easywp.com/mi-cuenta/acceso/es/clients/login.php,1,generico,generico,"generico | generico | Confirmación | free_hosting;marca_en_path;spanish_token | score=13, signals=spanish_brand:ing;spanish_token:acceso;spanish_token:login;spanish_token:confirm | confianza=90 (ruido=10%)",
https://caxialoop16accessseoclientoe-b5633c.ingress-earth.ewp.live/apoyo/home/espera2.html,1,banca,caixabank,"banca | caixabank | Login | free_hosting;marca_en_path;spanish_token | score=13, signals=spanish_brand:ing;spanish_token:espera;brand_and_spanish_token_boost;path_verifi | confianza=90 (ruido=10%)",
https://caixbk-b947df.ingress-comporellon.ewp.live/accesoo/acceso/es/clients/login.php?verification,1,banca,caixabank,"banca | caixaBank | Verificación | free_hosting;marca_en_path;spanish_token | score=13, signals=spanish_brand:ing;spanish_token:acceso;spanish_token:login;brand_and_spanish_tok | confianza=90 (ruido=10%)",
https://caixabank.es.sabadent.ir/particular/holabank/online-banking/surf3.php?cmd=login_submit&id=8fef5d7f641561f369823443d4425a048fef5d7f641561f369823443d4425a04&session=8fef5d7f641561f369823443d4425a048fef5d7f641561f369823443d4425a04,1,banca,caixabank,"banca | caixaBank | Verificación | kit_3dsecure;marca_en_path;spanish_token | score=13, signals=spanish_brand:caixabank;spanish_brand:ing;spanish_token:login;spanish_marker:.es | confianza=90 (ruido=10%)",
https://caixabank.es.cosmoinnovations.com/caixa-vbve_final/caixa-vbv/caixa-vbv/caixa-vbvfinal/home/espera2.html,1,banca,caixabank,"banca | caixaBank | Login | marca_en_path;spanish_token | score=13, signals=spanish_brand:caixabank;spanish_token:espera;spanish_marker:.es;brand_and_spanis | confianza=90 (ruido=10%)",
https://bixtnet-c439fe.ingress-erytho.ewp.live/movile/home/particulares.php,1,generico,generico,"generico | generico | Login | free_hosting;marca_en_path;spanish_token | score=13, signals=spanish_brand:ing;spanish_token:movil;spanish_token:particulares;brand_and_spani | confianza=90 (ruido=10%)",
https://appvirtual.cloudbanshag.cloud/verificacion/mua/waiting/scis/j6unvhzsitlyrxstpnfun4tssjgejkn7dldp6fxsjfxo/3d/no-back-button,1,generico,generico,"generico | generico | Verificación | kit_3dsecure;marca_en_path;spanish_token | score=13, signals=spanish_brand:ing;spanish_token:verificacion;spanish_token:verificacion;brand_an | confianza=90 (ruido=10%)",
https://acceso-ba004e.ingress-baronn.ewp.live/acceso-es/clients/login.php,1,generico,generico,"generico | generico | Login | free_hosting;marca_en_path;spanish_token | score=13, signals=spanish_brand:ing;spanish_token:acceso;spanish_token:login;brand_and_spanish_tok | confianza=90 (ruido=10%)",
https://www.redwood-consulting.com/particulares/correos.es-es/detalle.php,1,logistica,correos,"logistica | correos | Smishing paquete | marca_en_path;spanish_token | score=14, signals=spanish_brand:ing;spanish_brand:correos;spanish_token:particulares;spanish_marke | confianza=90 (ruido=10%)",
https://corrreos-bc3f77.ingress-comporellon.ewp.live/corex%20%20not%20edit/auth/erreur-sms.php,1,logistica,correos,"logistica | correos | Login | free_hosting;marca_en_path;spanish_token | score=14, signals=spanish_brand:ing;spanish_token:sms;brand_and_spanish_token_boost;path_verificat | confianza=90 (ruido=10%)",
https://correosinfolog.tempurl.host/info/net/manage/sms/sms2.html,1,logistica,correos,"logistica | correos | Smishing paquete | marca_en_path;spanish_token | score=14, signals=spanish_brand:correos;spanish_token:sms;spanish_hosting:tempurl.host;brand_and_s | confianza=90 (ruido=10%)",
https://correos-dev.tempurl.host/es/manage/sms/sms2.html,1,logistica,correos,"logistica | correos | Smishing paquete | marca_en_path;spanish_token | score=14, signals=spanish_brand:correos;spanish_token:sms;spanish_hosting:tempurl.host;brand_and_s | confianza=90 (ruido=10%)",
https://coreosnotification-b7bd01.ingress-erytho.ewp.live/manage/sms/sms2.html,1,logistica,correos,"logistica | correos | Login | free_hosting;marca_en_path;spanish_token | score=14, signals=spanish_brand:ing;spanish_token:sms;brand_and_spanish_token_boost;path_verificat | confianza=90 (ruido=10%)",
https://ecarduar-bc20e9.ingress-baronn.ewp.live/new%20correos/pagomente/recibir_paquete.php,1,logistica,correos,"logistica | correos | Pago | free_hosting;marca_en_path;spanish_token | score=19, signals=spanish_brand:ing;spanish_brand:correos;spanish_token:pago;spanish_token:paquete | confianza=90 (ruido=10%)",
https://amgmarketing.org/correos/pagomentee/pagomente/recibir_paquete.php,1,logistica,correos,"logistica | correos | Pago | marca_en_path;spanish_token | score=14, signals=spanish_brand:ing;spanish_brand:correos;spanish_token:pago;spanish_token:paquete | confianza=90 (ruido=10%)",
http://correos.es-es-es-herramientas-localizador-envios.u962745a2w.ha005.t.justns.ru/71da2eb1bb4778f/sms/index.html,1,logistica,correos,"logistica | correos | Smishing paquete | marca_en_path;spanish_token | score=14, signals=spanish_brand:correos;spanish_token:envio;spanish_token:sms;spanish_marker:.es;b | confianza=90 (ruido=10%)",
https://zsdjfjza-b1246e.ingress-florina.ewp.live/correos/cuenta/clients/cc.php?verification,1,logistica,correos,"logistica | correos | Verificación | free_hosting;marca_en_path;spanish_token | score=15, signals=spanish_brand:ing;spanish_brand:correos;spanish_token:cuenta;brand_and_spanish_t | confianza=90 (ruido=10%)",
https://track2022-bf075e.ingress-daribow.ewp.live/12/recibir_paquete.php,1,generico,generico,"logistica | generico | Smishing paquete | free_hosting;marca_en_path;spanish_token | score=15, signals=spanish_brand:ing;spanish_token:paquete;spanish_token:recibir;brand_and_spanish_ | confianza=90 (ruido=10%)",
https://support-services.tempurl.host/es/correos/recibir_paquete.php,1,logistica,correos,"logistica | correos | Smishing paquete | marca_en_path;spanish_token | score=15, signals=spanish_brand:correos;spanish_token:paquete;spanish_token:recibir;spanish_hostin | confianza=90 (ruido=10%)",
https://service-3-b3490c.ingress-comporellon.ewp.live/aa/recibir_paquete.php,1,generico,generico,"logistica | generico | Smishing paquete | free_hosting;marca_en_path;spanish_token | score=15, signals=spanish_brand:ing;spanish_token:paquete;spanish_token:recibir;brand_and_spanish_ | confianza=90 (ruido=10%)",
https://particulares-es-2-bb00c9.ingress-bonde.ewp.live/correos-es/es/correos%20express.html,1,logistica,correos,"logistica | correos | Smishing paquete | free_hosting;marca_en_path;spanish_token | score=15, signals=spanish_brand:ing;spanish_brand:correos;spanish_token:particulares;brand_and_spa | confianza=90 (ruido=10%)",
https://paquetesdeaduanasdnsarmy-b85505.ingress-daribow.ewp.live/pagoconyfirmacion,1,generico,generico,"logistica | generico | Pago | free_hosting;marca_en_path;spanish_token | score=15, signals=spanish_brand:ing;spanish_token:pago;spanish_token:paquete;spanish_token:paquete | confianza=90 (ruido=10%)",
https://e-1-ba384c.ingress-florina.ewp.live/c/cs/recibir_paquete.php,1,generico,generico,"logistica | generico | Smishing paquete | free_hosting;marca_en_path;spanish_token | score=15, signals=spanish_brand:ing;spanish_token:paquete;spanish_token:recibir;brand_and_spanish_ | confianza=90 (ruido=10%)",
https://2333-b5e370.ingress-earth.ewp.live/acceso/es/clients/login.php?verification,1,generico,generico,"generico | generico | Verificación | free_hosting;marca_en_path;spanish_token | score=13, signals=spanish_brand:ing;spanish_token:acceso;spanish_token:login;brand_and_spanish_tok | confianza=90 (ruido=10%)",
https://mi-cuenta-informacion-b58175.ingress-baronn.ewp.live/es/access/clients/login.php,1,generico,generico,"generico | generico | Login | free_hosting;marca_en_path;spanish_token | score=14, signals=spanish_brand:ing;spanish_token:login;spanish_token:cuenta;spanish_token:forma;b | confianza=90 (ruido=10%)",
https://clientes-servicio-b9f795.ingress-earth.ewp.live/parkospx/clients/login.php,1,generico,generico,"generico | generico | Login | free_hosting;marca_en_path;spanish_token | score=14, signals=spanish_brand:ing;spanish_token:cliente;spanish_token:clientes;spanish_token:log | confianza=90 (ruido=10%)",
http://alertanotificacionesdinamicos.com/verificacion/estado/ingreso/proceso/estimado/sucarsal/index.php,1,generico,generico,"general | generico | Verificación | marca_en_path;spanish_token | score=14, signals=spanish_brand:ing;spanish_token:verificacion;spanish_token:notificacion;spanish_ | confianza=90 (ruido=10%)",
https://servicioelportal-particulare-bc8925.ingress-daribow.ewp.live/anonos/corios/cliente/es/bienvenido%20a%20correos.es%20-%20el%20portal%20online%20de%20correos.html,1,generico,generico,"genreico | generico | Smishing paquete | free_hosting;marca_en_path;spanish_token | score=20, signals=spanish_brand:ing;spanish_brand:correos;spanish_token:cliente;spanish_token:port | confianza=90 (ruido=10%)",
http://oficinacorreos.page.link/es,1,logistica,correos,"logistica | correos | Smishing paquete | marca_en_path;spanish_token | score=14, signals=spanish_brand:correos;spanish_token:oficina;spanish_hosting:page.link;brand_and_ | confianza=90 (ruido=10%)",
http://pagos-correos-del.tempurl.host/es/manage/?view=login&appidkey=fcd00c0656cc490&country=,1,banca,correos,"banca | correos | Pago | marca_en_path;spanish_token | score=14, signals=spanish_brand:correos;spanish_token:pago;spanish_token:pagos;spanish_token:login | confianza=90 (ruido=10%)",
https://recibo-de-pago.weebly.com/,1,generico,generico,Weebly (free) + castellano (“recibo de pago”) → cubrir 1 muestra de Weebly.,weebly.com/recibo-de-pago
