campaign,categoria,confianza,confidence,dataset_split,domain,entidad,free_hosting,inclusion,is_https,label,matched_target,notas,route_type,ruido,score_total_v2,sector,sector_norm,source,timestamp,url,url_norm,domain_complexity,host_entropy,domain_whitelist_score,suspicious_path_token,token_density,trusted_token_context,infra_risk,fake_tld_in_subdomain_or_path,param_count_boost,subdomain,tld,path
,streaming,,,,hbomax.com,hbomax,,,,0,hbo,login HBO Max oficial,,,,,,,,https://www.hbomax.com/es/es/sign-in,https://www.hbomax.com/es/es/sign-in,0.4792600322903502,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,www,com,/es/es/sign-in
,telecomunicaciones,,,,orange.es,orange,,,,0,orange,portal Orange facturas oficial,,,,,,,,https://www.orange.es/pago-facturas,https://www.orange.es/pago-facturas,0.46637414480201,0.0,0.0,1.0,0.25,0.0,0.0,0.0,0.0,www,es,/pago-facturas
,banca,,,,bancosantander.es,bancosantander,,,,0,santander,app móvil oficial,,,,,,,,https://www.bancosantander.es/particulares/banca-online/apps/santander,https://www.bancosantander.es/particulares/banca-online/apps/santander,0.6138557579285786,0.0,0.0,0.0,0.1333333333333333,0.0,0.0,0.0,0.0,www,es,/particulares/banca-online/apps/santander
,banca,,,,bbva.es,bbva,,,,0,bbva,home bancaria oficial,,,,,,,,https://www.bbva.es/personas.html#,https://www.bbva.es/personas.html#,0.4037173007032121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,www,es,/personas.html
,logística,,,,correosexpress.es,correosexpress,,,,0,correosexpress,portal Correos Express oficial,,,,,,,,https://www.correosexpress.es,https://www.correosexpress.es,0.5743207052983473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,www,es,
,cripto,,,,walletconnect.network,walletconnect,,,,0,walletconnect,portal WalletConnect oficial,,,,,,,,https://walletconnect.network,https://walletconnect.network,0.6393360504478874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,network,
,banca,,,,unicajabanco.es,unicajabanco,,,,0,unicajabanco,home bancaria oficial,,,,,,,,https://www.unicajabanco.es/es/particulares,https://www.unicajabanco.es/es/particulares,0.5638043868249615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,www,es,/es/particulares
,banca,,,,bmedonline.es,bmedonline,,,,0,mediolanum,portal Banco Mediolanum oficial,,,,,,,,https://www.bmedonline.es,https://www.bmedonline.es,0.5398406857199725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,www,es,
,cripto,,,,binance.com,binance,,,,0,binance,portal Binance oficial,,,,,,,,https://accounts.binance.com/es/login,https://accounts.binance.com/es/login,0.4886921634587601,0.4583333333333333,0.0,0.0,0.0,-1.0,0.0,1.0,0.0,accounts,com,/es/login
,streaming,,,,flixole.com,flixole,,,,0,flixole,login FlixOlé oficial,,,,,,,,https://ver.flixole.com/log-in,https://ver.flixole.com/log-in,0.4886921634587601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ver,com,/log-in
,banca,,,,bbva.es,bbva,,,,0,bbva,login BBVA oficial,,,,,,,,https://www.bbva.es/nimbus/signin.html,https://www.bbva.es/nimbus/signin.html,0.4037173007032121,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,www,es,/nimbus/signin.html
,banca,,,,abanca.com,abanca,,,,0,abanca,portal banca electrónica Abanca oficial,,,,,,,,https://bancaelectronica.abanca.com,https://bancaelectronica.abanca.com,0.439915808544328,0.7889097655573916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bancaelectronica,com,
,logística,,,,correos.es,correos,,,,0,correos,seguimiento/envíos oficial,,,,,,,,https://www.correos.es/es/es/herramientas/localizador/envios,https://www.correos.es/es/es/herramientas/localizador/envios,0.4618704897805225,0.0,0.0,1.0,0.1714285714285714,0.0,0.0,0.0,0.0,www,es,/es/es/herramientas/localizador/envios
,banca,,,,bbva.es,bbva,,,,0,bbva,sección de seguridad oficial,,,,,,,,https://www.bbva.es/general/seguridad.html,https://www.bbva.es/general/seguridad.html,0.4037173007032121,0.0,0.0,0.0,0.1666666666666666,0.0,0.0,0.0,0.0,www,es,/general/seguridad.html
,banca,,,,bbva.es,bbva,,,,0,bbva,portal banca online BBVA oficial,,,,,,,,https://www.bbva.es/personas/banca-online,https://www.bbva.es/personas/banca-online,0.4037173007032121,0.0,0.0,0.0,0.1666666666666666,0.0,0.0,1.0,0.0,www,es,/personas/banca-online
,banca,,,,bancosantander.es,bancosantander,,,,0,santander,sección de seguridad oficial,,,,,,,,https://www.bancosantander.es/particulares/banca-online/seguridad-online,https://www.bancosantander.es/particulares/banca-online/seguridad-online,0.6138557579285786,0.0,0.0,0.0,0.24,0.0,0.0,1.0,0.0,www,es,/particulares/banca-online/seguridad-online
,rrss,,,,whatsapp.com,whatsapp,,,,0,whatsapp,WhatsApp Web oficial,,,,,,,,https://web.whatsapp.com,https://web.whatsapp.com,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,web,com,
,telecomunicaciones,,,,yoigo.com,yoigo,,,,0,yoigo,login Yoigo oficial,,,,,,,,https://miyoigo.yoigo.com/login,https://miyoigo.yoigo.com/login,0.4368261844124381,0.3260725928000673,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,miyoigo,com,/login
,viajes,,,,renfe.com,renfe,,,,0,renfe,área cliente Renfe oficial,,,,,,,,https://venta.renfe.com/vol/loginParticular.do,https://venta.renfe.com/vol/loginparticular.do,0.4368261844124381,0.2418675098841002,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,venta,com,/vol/loginparticular.do
,viajes,,,,iberia.com,iberia,,,,0,iberia,recuperación Iberia Plus oficial,,,,,,,,https://www.iberia.com/es/iberiaplus/recuperar-password/,https://www.iberia.com/es/iberiaplus/recuperar-password,0.4626511575223012,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,www,com,/es/iberiaplus/recuperar-password/
,energía,,,,iberdrola.es,iberdrola,,,,0,iberdrola,login Iberdrola oficial,,,,,,,,https://www.iberdrola.es/wclifral/login/loginUnicoForm,https://www.iberdrola.es/wclifral/login/loginunicoform,0.5268363524294449,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,www,es,/wclifral/login/loginunicoform
,saas,,,,yahoo.com,yahoo,,,,0,yahoo,login Yahoo Mail oficial,,,,,,,,https://login.yahoo.com/,https://login.yahoo.com,0.4368261844124381,0.2418675098841002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,login,com,/
,rrss,,,,instagram.com,instagram,,,,0,instagram,reset password Instagram oficial,,,,,,,,https://www.instagram.com/accounts/password/reset/,https://www.instagram.com/accounts/password/reset,0.541504952603885,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,www,com,/accounts/password/reset/
,logística,,,,correosexpress.es,correosexpress,,,,0,correosexpress,seguimiento/envíos oficial,,,,,,,,https://www.correosexpress.es/es/herramientas/localizador-de-envios,https://www.correosexpress.es/es/herramientas/localizador-de-envios,0.5743207052983473,0.0,0.0,1.0,0.144,0.0,0.0,0.0,0.0,www,es,/es/herramientas/localizador-de-envios
,banca,,,,bancsabadell.com,bancsabadell,,,,0,sabadell,home bancaria oficial,,,,,,,,https://www.bancsabadell.com/bsnacional/es/particulares/servicios-de-banca-digital/,https://www.bancsabadell.com/bsnacional/es/particulares/servicios-de-banca-digital,0.5777940674105906,0.0,0.0,0.0,0.0952380952380952,0.0,0.0,1.0,0.0,www,com,/bsnacional/es/particulares/servicios-de-banca-digital/
,seguros,,,,mutua.es,mutua,,,,0,mutuamadrileña,oficina virtual Mutua Madrileña oficial,,,,,,,,https://www.mutua.es/acceso-area-personal/#/login,https://www.mutua.es/acceso-area-personal/#/login,0.4273940151475039,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,www,es,/acceso-area-personal/
,seguros,,,,mapfre.es,mapfre,,,,0,mapfre,área cliente Mapfre oficial,,,,,,,,https://areadeclientes.mapfre.es,https://areadeclientes.mapfre.es,0.46637414480201,0.7732673019429726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,areadeclientes,es,
,banca,,,,abanca.com,abanca,,,,0,abanca,home bancaria oficial,,,,,,,,https://www.abanca.com/es/,https://www.abanca.com/es,0.439915808544328,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,www,com,/es/
,energía,,,,mibp.es,,,,,0,bp,portal BP oficial,,,,,,,,https://mibp.es/es/welcome,https://mibp.es/es/welcome,0.4206757478512505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,es,/es/welcome
,gaming,,,,habbo.es,habbo,,,,0,habbo,portal Habbo oficial,,,,,,,,https://www.habbo.es,https://www.habbo.es,0.4273940151475039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,www,es,
,banca,,,,unicajabanco.es,unicajabanco,,,,0,unicajabanco,portal Unicaja oficial,,,,,,,,https://univia.unicajabanco.es,https://univia.unicajabanco.es,0.5638043868249615,0.2814536459234778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,univia,es,
,banca,,,,ibercaja.es,ibercaja,,,,0,ibercaja,portal Ibercaja oficial,,,,,,,,https://www.ibercaja.es/banca-personal/,https://www.ibercaja.es/banca-personal,0.5012499973958399,0.0,0.0,0.0,0.1666666666666666,0.0,0.0,0.0,0.0,www,es,/banca-personal/
,saas,,,,wetransfer.com,wetransfer,,,,0,wetransfer,servicio WeTransfer oficial,,,,,,,,https://wetransfer.com,https://wetransfer.com,0.5543197368830266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,com,
,banca,,,,unicajabanco.es,unicajabanco,,,,0,unicajabanco,soporte Unicaja oficial,,,,,,,,https://univia.unicajabanco.es/recuperar-clave/ayuda,https://univia.unicajabanco.es/recuperar-clave/ayuda,0.5638043868249615,0.2814536459234778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,univia,es,/recuperar-clave/ayuda
,banca,,,,ibercaja.es,ibercaja,,,,0,ibercaja,home bancaria oficial,,,,,,,,https://www.ibercaja.es/particulares/cuentas-tarjetas/cuentas/cuenta-vamos/,https://www.ibercaja.es/particulares/cuentas-tarjetas/cuentas/cuenta-vamos,0.5012499973958399,0.0,0.0,0.0,0.1666666666666666,-1.0,0.0,0.0,0.0,www,es,/particulares/cuentas-tarjetas/cuentas/cuenta-vamos/
,público,,,,dgt.es,dgt,,,,0,dgt,portal DGT oficial,,,,,,,,https://www.dgt.es/inicio/,https://www.dgt.es/inicio,0.3989589993312367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,www,es,/inicio/
,banca,,,,unicajabanco.es,unicajabanco,,,,0,unicajabanco,login oficial clientes,,,,,,,,https://univia.unicajabanco.es/login,https://univia.unicajabanco.es/login,0.5638043868249615,0.2814536459234778,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,univia,es,/login
,público,,,,dgt.gob.es,dgt,,,,0,dgt,sede electrónica DGT (trámites),,,,,,,,https://sede.dgt.gob.es/es/otros-tramites/cita-previa/index.html,https://sede.dgt.gob.es/es/otros-tramites/cita-previa/index.html,0.429716602146138,0.125,0.0,0.0,0.0,0.0,0.0,1.0,0.0,sede,gob.es,/es/otros-tramites/cita-previa/index.html
,público,,,,dgt.gob.es,dgt,,,,0,dgt,sede electrónica DGT (trámites),,,,,,,,https://sede.dgt.gob.es/es/multas/pago-de-multas/,https://sede.dgt.gob.es/es/multas/pago-de-multas,0.429716602146138,0.125,0.0,1.0,0.18,0.0,0.0,1.0,0.0,sede,gob.es,/es/multas/pago-de-multas/
,banca,,,,bancsabadell.com,bancsabadell,,,,0,sabadell,home bancaria oficial,,,,,,,,https://www.bancsabadell.com/bsnacional/es/empresas/,https://www.bancsabadell.com/bsnacional/es/empresas,0.5777940674105906,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,www,com,/bsnacional/es/empresas/
,banca,,,,ibercaja.es,ibercaja,,,,0,ibercaja,login oficial clientes,,,,,,,,https://identidad.ibercaja.es/soporte/plataforma/identidad/api/v1/Account/Login,https://identidad.ibercaja.es/soporte/plataforma/identidad/api/v1/account/login,0.5012499973958399,0.4536341148086946,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,identidad,es,/soporte/plataforma/identidad/api/v1/account/login
,saas,,,,dropbox.com,dropbox,,,,0,dropbox,login Dropbox oficial,,,,,,,,https://www.dropbox.com/es_ES/login,https://www.dropbox.com/es_es/login,0.4886921634587601,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,www,com,/es_es/login
,cripto,,,,coinbase.com,coinbase,,,,0,coinbase,portal Coinbase oficial,,,,,,,,https://www.coinbase.com/es-es,https://www.coinbase.com/es-es,0.5299640517645717,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,www,com,/es-es
,e-commerce,,,,mediamarkt.es,mediamarkt,,,,0,mediamarkt,portal MediaMarkt oficial,,,,,,,,https://www.mediamarkt.es/es/service/opciones-de-pago,https://www.mediamarkt.es/es/service/opciones-de-pago,0.5398406857199725,0.0,0.0,1.0,0.18,0.0,0.0,0.0,0.0,www,es,/es/service/opciones-de-pago
,e-commerce,,,,pccomponentes.com,pccomponentes,,,,0,pccomponentes,login PcComponentes oficial,,,,,,,,https://www.pccomponentes.com/login,https://www.pccomponentes.com/login,0.5978731550570738,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,www,com,/login
,e-commerce,,,,financieraelcorteingles.es,financieraelcorteingles,,,,0,elcorteingles,portal Financiera El Corte Inglés oficial,,,,,,,,https://www.financieraelcorteingles.es/es/pago-de-recibos/,https://www.financieraelcorteingles.es/es/pago-de-recibos,0.6826065631826319,0.0,0.0,1.0,0.1875,0.0,0.0,0.0,0.0,www,es,/es/pago-de-recibos/
,banca,,,,ingdirect.es,ing,,,,0,ing,login oficial clientes,,,,,,,,https://ing.ingdirect.es/pfm/#login,https://ing.ingdirect.es/pfm/#login,0.5268363524294449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ing,es,/pfm/
,cripto,,,,coinbase.com,coinbase,,,,0,coinbase,centro de ayuda Coinbase oficial,,,,,,,,https://help.coinbase.com/es-es,https://help.coinbase.com/es-es,0.5299640517645717,0.1666666666666666,0.0,0.0,0.0,0.0,0.0,1.0,0.0,help,com,/es-es
,e-commerce,,,,carrefour.es,carrefour,,,,0,carrefour,zona cliente Carrefour oficial,,,,,,,,https://www.pass.carrefour.es/zona-cliente/,https://www.pass.carrefour.es/zona-cliente,0.5084954324164709,0.2686791031716616,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,www.pass,es,/zona-cliente/
,público,,,,unicismadrid.es,unicismadrid,,,,0,unimadrid,portal Universidad de Madrid oficial,,,,,,,,https://www.unicismadrid.es,https://www.unicismadrid.es,0.5760591883539155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,www,es,
,gaming,,,,roblox.com,roblox,,,,0,roblox,login Roblox oficial,,,,,,,,https://www.roblox.com/es/login,https://www.roblox.com/es/login,0.4626511575223012,0.0,0.0,0.0,0.0,-1.0,0.0,1.0,0.0,www,com,/es/login
,saas,,,,zoom.us,zoom,,,,0,zoom,página de reuniones Zoom oficial,,,,,,,,https://zoom.us/es/join,https://zoom.us/es/join,0.4037173007032121,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,us,/es/join
,gaming,,,,roblox.com,roblox,,,,0,roblox,portal Roblox oficial,,,,,,,,https://www.roblox.com/es/upgrades/robux?ctx=navpopover,https://www.roblox.com/es/upgrades/robux?ctx=navpopover,0.4626511575223012,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,www,com,/es/upgrades/robux
,saas,,,,google.com,google,,,,0,google,login Google oficial,,,,,,,,https://accounts.google.com/ServiceLogin?service=wise,https://accounts.google.com/servicelogin?service=wise,0.4461247564904401,0.4583333333333333,0.0,0.0,0.0,-1.0,0.0,0.0,0.5,accounts,com,/servicelogin
,banca,,,,ing.es,ing,,,,0,ing,app móvil oficial,,,,,,,,https://www.ing.es/sobre-ing/app.html,https://www.ing.es/sobre-ing/app.html,0.3989589993312367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,www,es,/sobre-ing/app.html
,banca,,,,bbva.es,bbva,,,,0,bbva,app móvil oficial,,,,,,,,https://movil.bbva.es/apps/woody/index.html,https://movil.bbva.es/apps/woody/index.html,0.4037173007032121,0.2418675098841002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,movil,es,/apps/woody/index.html
,saas,,,,ionos.es,ionos,,,,0,ionos,soporte IONOS oficial,,,,,,,,https://www.ionos.es/ayuda/sitios-web-tiendas/comprar-mywebsite-now-y-mywebsite-creator/pagos/,https://www.ionos.es/ayuda/sitios-web-tiendas/comprar-mywebsite-now-y-mywebsite-creator/pagos,0.4273940151475039,0.0,0.0,1.0,0.0909090909090909,0.0,0.0,0.0,0.0,www,es,/ayuda/sitios-web-tiendas/comprar-mywebsite-now-y-mywebsite-creator/pagos/
,saas,,,,ionos.es,ionos,,,,0,ionos,login IONOS oficial,,,,,,,,https://www.ionos.es/ayuda/mi-cuenta/gestionar-mis-datos-de-acceso-y-contrasenas/iniciar-sesion-en-ionos-login/,https://www.ionos.es/ayuda/mi-cuenta/gestionar-mis-datos-de-acceso-y-contrasenas/iniciar-sesion-en-ionos-login,0.4273940151475039,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,www,es,/ayuda/mi-cuenta/gestionar-mis-datos-de-acceso-y-contrasenas/iniciar-sesion-en-ionos-login/
,telecomunicaciones,,,,digimobil.es,digimobil,,,,0,digi,portal Digi oficial,,,,,,,,https://www.digimobil.es/atencion-cliente,https://www.digimobil.es/atencion-cliente,0.5084954324164709,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,www,es,/atencion-cliente
,banca,,,,bankinter.com,bankinter,,,,0,bankinter,home bancaria oficial,,,,,,,,https://www.bankinter.com/banca/nav/banca-personal,https://www.bankinter.com/banca/nav/banca-personal,0.541504952603885,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,www,com,/banca/nav/banca-personal
,cripto,,,,bit2me.com,bit2me,,,,0,bit2me,portal Bit2Me oficial,,,,,,,,https://bit2me.com/es,https://bit2me.com/es,0.4792600322903502,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,com,/es
,telecomunicaciones,,,,masmovil.es,masmovil,,,,0,masmovil,portal MasMóvil oficial,,,,,,,,https://yosoymas.masmovil.es/login/primer-acceso,https://yosoymas.masmovil.es/login/primer-acceso,0.5012499973958399,0.375,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,yosoymas,es,/login/primer-acceso
,banca,,,,ruralcentral.es,ruralcentral,,,,0,cajarural,sección de seguridad oficial,,,,,,,,https://www.ruralcentral.es/es/particulares/004-seguridad-ruralvia,https://www.ruralcentral.es/es/particulares/004-seguridad-ruralvia,0.5638043868249615,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.0,www,es,/es/particulares/004-seguridad-ruralvia
,banca,,,,bankinter.com,bankinter,,,,0,bankinter,home bancaria oficial,,,,,,,,https://www.bankinter.com/empresas/,https://www.bankinter.com/empresas,0.541504952603885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,www,com,/empresas/
,banca,,,,cajaruraldeasturias.com,cajaruraldeasturias,,,,0,cajarural,home bancaria oficial,,,,,,,,https://www.cajaruraldeasturias.com/es/particulares/nueva-ruralvia,https://www.cajaruraldeasturias.com/es/particulares/nueva-ruralvia,0.6616025936250148,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,www,com,/es/particulares/nueva-ruralvia
,banca,,,,kutxabank.es,kutxabank,,,,0,kutxabank,login oficial clientes,,,,,,,,https://www.kutxabank.es/bmweb/login,https://www.kutxabank.es/bmweb/login,0.5135255328219499,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,www,es,/bmweb/login
,banca,,,,kutxabank.es,kutxabank,,,,0,kutxabank,home bancaria oficial,,,,,,,,https://www.kutxabank.es/,https://www.kutxabank.es,0.5135255328219499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,www,es,/
,banca,,,,grupocajarural.es,grupocajarural,,,,0,cajarural,home Caja Rural oficial,,,,,,,,https://www.grupocajarural.es/es,https://www.grupocajarural.es/es,0.6022808031514506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,www,es,/es
,banca,,,,openbank.es,openbank,,,,0,openbank,portal Openbank oficial,,,,,,,,https://www.openbank.es/banca-personal,https://www.openbank.es/banca-personal,0.5012499973958399,0.0,0.0,0.0,0.1666666666666666,0.0,0.0,0.0,0.0,www,es,/banca-personal
,público,,,,seg-social.es,seg-social,,,,0,seguridadsocial,portal Seguridad Social oficial,,,,,,,,https://www.seg-social.es/wps/portal/wss/internet/Inicio,https://www.seg-social.es/wps/portal/wss/internet/inicio,0.5527285432383255,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,www,es,/wps/portal/wss/internet/inicio
,banca,,,,abanca.com,abanca,,,,0,abanca,portal contratación Abanca oficial,,,,,,,,https://solicitudonline.abanca.com/Contratacion/es/contratacion_cuenta_clara_TdC_dinero/J,https://solicitudonline.abanca.com/contratacion/es/contratacion_cuenta_clara_tdc_dinero/j,0.439915808544328,0.7974745238660718,0.0,0.0,0.0,-1.0,0.0,1.0,0.0,solicitudonline,com,/contratacion/es/contratacion_cuenta_clara_tdc_dinero/j
,e-commerce,,,,mercadona.es,mercadona,,,,0,mercadona,portal Mercadona oficial,,,,,,,,https://www.portalcliente.mercadona.es/,https://www.portalcliente.mercadona.es,0.5268363524294449,0.8319548827786958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,www.portalcliente,es,/
,e-commerce,,,,zara.com,zara,,,,0,zara,portal Zara oficial,,,,,,,,https://www.zara.com/es/es/logon,https://www.zara.com/es/es/logon,0.4109595659413348,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,www,com,/es/es/logon
,streaming,,,,netflix.com,netflix,,,,0,netflix,soporte/login Netflix oficial,,,,,,,,https://www.netflix.com/es/loginHelp,https://www.netflix.com/es/loginhelp,0.5044044067875939,0.0,0.0,0.0,0.0,-1.0,0.0,1.0,0.0,www,com,/es/loginhelp
,saas,,,,microsoft.com,microsoft,,,,0,microsoft,portal Outlook oficial,,,,,,,,https://www.microsoft.com/es-es/microsoft-365/outlook/log-in,https://www.microsoft.com/es-es/microsoft-365/outlook/log-in,0.541504952603885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,www,com,/es-es/microsoft-365/outlook/log-in
,telecomunicaciones,,,,orange.es,orange,,,,0,orange,área de clientes Orange oficial,,,,,,,,https://areaclientes.orange.es,https://areaclientes.orange.es,0.46637414480201,0.75551380221855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,areaclientes,es,
,público,,,,agenciatributaria.gob.es,agenciatributaria,,,,0,agenciatributaria,sede electrónica Agencia Tributaria (trámites),,,,,,,,https://sede.agenciatributaria.gob.es,https://sede.agenciatributaria.gob.es,0.6549235420471784,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,sede,gob.es,
,streaming,,,,netflix.com,netflix,,,,0,netflix,login Netflix oficial,,,,,,,,https://www.netflix.com/es/login,https://www.netflix.com/es/login,0.5044044067875939,0.0,0.0,0.0,0.0,-1.0,0.0,1.0,0.0,www,com,/es/login
,banca,,,,ing.es,ing,,,,0,ing,app móvil oficial,,,,,,,,https://www.ing.es/sobre-ing/app-movil-pc,https://www.ing.es/sobre-ing/app-movil-pc,0.3989589993312367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,www,es,/sobre-ing/app-movil-pc
,saas,,,,ionos.es,ionos,,,,0,ionos,soporte IONOS oficial,,,,,,,,https://www.ionos.es/ayuda/mi-cuenta/factura-11-ionos/consultar-mis-facturas-de-11-ionos/,https://www.ionos.es/ayuda/mi-cuenta/factura-11-ionos/consultar-mis-facturas-de-11-ionos,0.4273940151475039,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,www,es,/ayuda/mi-cuenta/factura-11-ionos/consultar-mis-facturas-de-11-ionos/
,banca,,,,bancsabadell.com,bancsabadell,,,,0,sabadell,login oficial clientes,,,,,,,,https://www.bancsabadell.com/bsnacional/es/particulares/login/,https://www.bancsabadell.com/bsnacional/es/particulares/login,0.5777940674105906,0.0,0.0,0.0,0.0,-1.0,0.0,1.0,0.0,www,com,/bsnacional/es/particulares/login/
,banca,,,,bankinter.com,bankinter,,,,0,bankinter,sección de seguridad Bankinter oficial,,,,,,,,https://seguridad.bankinter.com/gestion/es-es/,https://seguridad.bankinter.com/gestion/es-es,0.541504952603885,0.5526942711037669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,seguridad,com,/gestion/es-es/
,,90.0,,train_val,caixabank-es-883f1e.ingress-erytho.easywp.com,CaixaBank,,1.0,,1,,"banca | caixaBank | Verificación | free_hosting;marca_en_path;spanish_token | score=13, signals=spanish_brand:caixabank;spanish_brand:ing;spanish_token:tarjeta;spanish_token:sm | confianza=90 (ruido=10%)",,10.0,13.0,Banca,Banca,,,https://caixabank-es-883f1e.ingress-erytho.easywp.com/particular-tarjetas/auth/access/clients/sms.php?verification,https://caixabank-es-883f1e.ingress-erytho.easywp.com/particular-tarjetas/auth/access/clients/sms.php?verification,0.4792600322903502,1.0,0.0,1.0,0.2551020408163265,-1.0,0.0,1.0,0.5,caixabank-es-883f1e.ingress-erytho,com,/particular-tarjetas/auth/access/clients/sms.php
,,90.0,,train_val,122.114.173.242:30,Santander,,1.0,,1,,"banca | santander | Login | marca_en_path;spanish_token | score=12, signals=spanish_brand:santander;spanish_token:banco;spanish_token:particulares;spanish_m | confianza=90 (ruido=10%)",,10.0,12.0,Banca,Banca,,,http://122.114.173.242:30/bancosantander.es/particulares.php,http://122.114.173.242:30/bancosantander.es/particulares.php,0.3543436937742045,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,,,/bancosantander.es/particulares.php
,,90.0,,train_val,wingerdgastehuis.co.za,Correos,,1.0,,1,,"logistica | correos | Smishing paquete | marca_en_path;spanish_token | score=13, signals=spanish_brand:ing;spanish_brand:correos;spanish_token:portal;spanish_marker:.es; | confianza=90 (ruido=10%)",,10.0,13.0,Logística,Logística,,,http://wingerdgastehuis.co.za/Bienvenido%20a%20Correos.es%20-%20El%20Portal%20Online%20de%20Correos.html,http://wingerdgastehuis.co.za/bienvenido%20a%20correos.es%20-%20el%20portal%20online%20de%20correos.html,0.6899744811276125,0.0,0.0,0.0,0.0,-1.0,0.3,0.0,0.0,,co.za,/bienvenido%20a%20correos.es%20-%20el%20portal%20online%20de%20correos.html
,,90.0,,train_val,webseguridadcuenta-9e626b.ingress-bonde.easywp.com,Generico,,1.0,,1,,"generico | generico | Verificación | free_hosting;marca_en_path;spanish_token | score=13, signals=spanish_brand:ing;spanish_token:seguridad;spanish_token:cuenta;spanish_token:sms | confianza=90 (ruido=10%)",,10.0,13.0,Genérico / Otros,Genérico / Otros,,,http://webseguridadcuenta-9e626b.ingress-bonde.easywp.com/cuenta/eses/auth/access/clients/sms.php?error=1&verification=,http://webseguridadcuenta-9e626b.ingress-bonde.easywp.com/cuenta/eses/auth/access/clients/sms.php?error=1&verification=,0.4792600322903502,0.992710003275496,0.0,1.0,0.1071428571428571,-1.0,0.3,0.0,0.6666666666666666,webseguridadcuenta-9e626b.ingress-bonde,com,/cuenta/eses/auth/access/clients/sms.php
